,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
97,97,0.8220739878177865,2024-12-31 20:37:22.826719,2024-12-31 20:37:43.550244,0 days 00:00:20.723525,5,20,5.0,45.0,45.0,35.0,,,,,,2,5.0,2.0,3.0,2.0,,,,,,COMPLETE
98,98,0.8547270487589254,2024-12-31 20:37:43.550970,2024-12-31 20:38:06.002571,0 days 00:00:22.451601,3,30,20.0,50.0,,,,,,,,2,5.0,2.0,,,,,,,,COMPLETE
99,99,0.7827401022672962,2024-12-31 20:38:06.003250,2024-12-31 20:38:25.610300,0 days 00:00:19.607050,4,5,10.0,45.0,60.0,,,,,,,2,5.0,2.0,3.0,,,,,,,COMPLETE
100,100,0.8704693107991459,2024-12-31 20:38:25.610763,2024-12-31 20:38:41.057560,0 days 00:00:15.446797,2,30,20.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
101,101,0.8498643804650255,2024-12-31 20:38:41.058138,2024-12-31 20:38:54.356233,0 days 00:00:13.298095,3,25,10.0,50.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
102,102,0.8768697167633135,2024-12-31 20:38:54.356688,2024-12-31 20:39:11.928142,0 days 00:00:17.571454,4,10,5.0,55.0,10.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
103,103,0.8444961676092975,2024-12-31 20:39:11.928602,2024-12-31 20:39:26.907976,0 days 00:00:14.979374,4,10,5.0,60.0,20.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
104,104,0.8647688952259113,2024-12-31 20:39:26.908420,2024-12-31 20:39:45.614287,0 days 00:00:18.705867,4,15,15.0,55.0,10.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
105,105,0.8832601919912506,2024-12-31 20:39:45.614739,2024-12-31 20:40:00.823103,0 days 00:00:15.208364,3,20,5.0,60.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
106,106,0.8765469513517663,2024-12-31 20:40:00.823645,2024-12-31 20:40:13.479925,0 days 00:00:12.656280,3,20,5.0,60.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
107,107,0.8875640690144548,2024-12-31 20:40:13.480370,2024-12-31 20:40:28.805331,0 days 00:00:15.324961,4,20,5.0,60.0,10.0,,,,,,,2,6.0,3.0,4.0,,,,,,,COMPLETE
108,108,0.8727732692638988,2024-12-31 20:40:28.805842,2024-12-31 20:40:53.064926,0 days 00:00:24.259084,4,35,5.0,70.0,15.0,,,,,,,2,6.0,3.0,4.0,,,,,,,COMPLETE
109,109,0.8641101822666495,2024-12-31 20:40:53.065454,2024-12-31 20:41:17.563653,0 days 00:00:24.498199,5,20,5.0,95.0,10.0,70.0,,,,,,2,6.0,3.0,4.0,6.0,,,,,,COMPLETE
110,110,0.8543498471325446,2024-12-31 20:41:17.564142,2024-12-31 20:41:40.368211,0 days 00:00:22.804069,4,20,5.0,60.0,15.0,,,,,,,2,6.0,3.0,4.0,,,,,,,COMPLETE
111,111,0.8674898490221028,2024-12-31 20:41:40.368860,2024-12-31 20:41:52.891578,0 days 00:00:12.522718,3,10,10.0,60.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
112,112,0.8569068353219125,2024-12-31 20:41:52.892098,2024-12-31 20:42:07.155650,0 days 00:00:14.263552,3,15,10.0,55.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
113,113,0.8786111629437638,2024-12-31 20:42:07.156148,2024-12-31 20:42:19.788193,0 days 00:00:12.632045,4,25,5.0,55.0,10.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
114,114,0.8691235504014273,2024-12-31 20:42:19.788700,2024-12-31 20:42:35.403750,0 days 00:00:15.615050,4,25,5.0,55.0,10.0,,,,,,,2,6.0,3.0,3.0,,,,,,,COMPLETE
115,115,0.8614657627633882,2024-12-31 20:42:35.404200,2024-12-31 20:42:55.833478,0 days 00:00:20.429278,5,25,10.0,50.0,5.0,40.0,,,,,,2,6.0,2.0,3.0,5.0,,,,,,COMPLETE
116,116,0.8636486107986304,2024-12-31 20:42:55.834117,2024-12-31 20:43:17.389932,0 days 00:00:21.555815,4,20,5.0,75.0,20.0,,,,,,,2,6.0,6.0,3.0,,,,,,,COMPLETE
117,117,0.8498975557080733,2024-12-31 20:43:17.390677,2024-12-31 20:43:40.155557,0 days 00:00:22.764880,5,5,10.0,65.0,15.0,50.0,,,,,,2,6.0,2.0,3.0,5.0,,,,,,COMPLETE
118,118,0.8658983905014256,2024-12-31 20:43:40.156152,2024-12-31 20:43:59.226579,0 days 00:00:19.070427,4,20,5.0,55.0,5.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
119,119,0.8470483191224956,2024-12-31 20:43:59.227051,2024-12-31 20:44:24.793287,0 days 00:00:25.566236,5,15,10.0,60.0,25.0,30.0,,,,,,2,6.0,3.0,3.0,6.0,,,,,,COMPLETE
120,120,0.8036344425438569,2024-12-31 20:44:24.793921,2024-12-31 20:44:40.257810,0 days 00:00:15.463889,4,10,5.0,50.0,10.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
121,121,0.8455988619609822,2024-12-31 20:44:40.258308,2024-12-31 20:44:53.093032,0 days 00:00:12.834724,3,15,5.0,90.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
122,122,0.8634143373627035,2024-12-31 20:44:53.093564,2024-12-31 20:45:09.084121,0 days 00:00:15.990557,3,15,65.0,60.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
123,123,0.8353571446915709,2024-12-31 20:45:09.084608,2024-12-31 20:45:23.250897,0 days 00:00:14.166289,3,25,10.0,55.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
124,124,0.8339224046992461,2024-12-31 20:45:23.251330,2024-12-31 20:45:50.604388,0 days 00:00:27.353058,4,50,5.0,65.0,15.0,,,,,,,2,3.0,2.0,4.0,,,,,,,COMPLETE
125,125,0.8658864012137664,2024-12-31 20:45:50.604956,2024-12-31 20:46:07.006986,0 days 00:00:16.402030,2,20,95.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
126,126,0.8529563671744329,2024-12-31 20:46:07.007401,2024-12-31 20:46:22.156017,0 days 00:00:15.148616,3,10,60.0,60.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
127,127,0.8482659418946791,2024-12-31 20:46:22.156499,2024-12-31 20:46:51.752035,0 days 00:00:29.595536,6,20,10.0,55.0,10.0,95.0,100.0,,,,,2,6.0,2.0,3.0,3.0,6.0,,,,,COMPLETE
128,128,0.8516008632497873,2024-12-31 20:46:51.752554,2024-12-31 20:47:04.302547,0 days 00:00:12.549993,4,5,5.0,65.0,25.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
129,129,0.8823370664322137,2024-12-31 20:47:04.303023,2024-12-31 20:47:22.169239,0 days 00:00:17.866216,3,15,15.0,70.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
130,130,0.8680985003877193,2024-12-31 20:47:22.169797,2024-12-31 20:47:49.275997,0 days 00:00:27.106200,4,65,15.0,70.0,5.0,,,,,,,2,6.0,3.0,4.0,,,,,,,COMPLETE
131,131,0.8660390920793655,2024-12-31 20:47:49.276519,2024-12-31 20:48:05.358609,0 days 00:00:16.082090,3,15,10.0,85.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
132,132,0.848945758043558,2024-12-31 20:48:05.359065,2024-12-31 20:48:27.236304,0 days 00:00:21.877239,3,10,5.0,100.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
133,133,0.8716999346059229,2024-12-31 20:48:27.236870,2024-12-31 20:48:37.748011,0 days 00:00:10.511141,2,15,50.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
134,134,0.8414435128091211,2024-12-31 20:48:37.748430,2024-12-31 20:48:54.381410,0 days 00:00:16.632980,3,20,10.0,60.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
135,135,0.8756469180777444,2024-12-31 20:48:54.382275,2024-12-31 20:49:02.774103,0 days 00:00:08.391828,2,10,5.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
136,136,0.8518550299210677,2024-12-31 20:49:02.774522,2024-12-31 20:49:11.765754,0 days 00:00:08.991232,2,10,5.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
137,137,0.8437388346303858,2024-12-31 20:49:11.766193,2024-12-31 20:49:26.361094,0 days 00:00:14.594901,2,100,15.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
138,138,0.4588599893410883,2024-12-31 20:49:26.361577,2024-12-31 20:49:34.628288,0 days 00:00:08.266711,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
139,139,0.8568979598070441,2024-12-31 20:49:34.628696,2024-12-31 20:50:02.315039,0 days 00:00:27.686343,4,25,10.0,75.0,35.0,,,,,,,2,6.0,3.0,5.0,,,,,,,COMPLETE
140,140,0.8801380573298372,2024-12-31 20:50:02.315613,2024-12-31 20:50:12.377613,0 days 00:00:10.062000,1,15,,,,,,,,,,3,,,,,,,,,,COMPLETE
141,141,0.8359783257504132,2024-12-31 20:50:12.378072,2024-12-31 20:50:22.488858,0 days 00:00:10.110786,1,15,,,,,,,,,,3,,,,,,,,,,COMPLETE
142,142,0.8164888883279433,2024-12-31 20:50:22.489263,2024-12-31 20:50:33.930806,0 days 00:00:11.441543,1,10,,,,,,,,,,4,,,,,,,,,,COMPLETE
143,143,0.851700208781543,2024-12-31 20:50:33.931227,2024-12-31 20:50:50.557088,0 days 00:00:16.625861,1,70,,,,,,,,,,3,,,,,,,,,,COMPLETE
144,144,0.8685026961301187,2024-12-31 20:50:50.557486,2024-12-31 20:51:00.081922,0 days 00:00:09.524436,2,20,5.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
145,145,0.8132631304120795,2024-12-31 20:51:00.082445,2024-12-31 20:51:16.678221,0 days 00:00:16.595776,4,15,15.0,45.0,55.0,,,,,,,2,6.0,3.0,2.0,,,,,,,COMPLETE
146,146,0.8569373235980706,2024-12-31 20:51:16.678697,2024-12-31 20:51:28.043884,0 days 00:00:11.365187,2,10,20.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
147,147,0.8765674020559238,2024-12-31 20:51:28.044377,2024-12-31 20:51:53.017090,0 days 00:00:24.972713,6,20,10.0,80.0,15.0,60.0,25.0,,,,,2,6.0,3.0,2.0,5.0,4.0,,,,,COMPLETE
148,148,0.854484848248583,2024-12-31 20:51:53.017617,2024-12-31 20:52:29.146219,0 days 00:00:36.128602,7,5,5.0,80.0,15.0,60.0,20.0,80.0,,,,2,6.0,3.0,2.0,5.0,4.0,5.0,,,,COMPLETE
149,149,0.8495410120285186,2024-12-31 20:52:29.146923,2024-12-31 20:53:23.220242,0 days 00:00:54.073319,6,30,10.0,85.0,30.0,70.0,25.0,,,,,2,6.0,3.0,2.0,5.0,3.0,,,,,COMPLETE
150,150,0.8565944812910542,2024-12-31 20:53:23.220934,2024-12-31 20:53:57.515119,0 days 00:00:34.294185,6,20,15.0,70.0,20.0,60.0,35.0,,,,,2,6.0,3.0,2.0,6.0,3.0,,,,,COMPLETE
151,151,0.8667166605746611,2024-12-31 20:53:57.515765,2024-12-31 20:54:29.688215,0 days 00:00:32.172450,5,60,10.0,95.0,10.0,65.0,,,,,,2,6.0,3.0,2.0,5.0,,,,,,COMPLETE
152,152,0.8562769435566735,2024-12-31 20:54:29.688859,2024-12-31 20:54:52.292154,0 days 00:00:22.603295,7,20,5.0,90.0,15.0,50.0,20.0,10.0,,,,2,6.0,2.0,4.0,4.0,4.0,4.0,,,,COMPLETE
153,153,0.8465210740096006,2024-12-31 20:54:52.293063,2024-12-31 20:55:11.980135,0 days 00:00:19.687072,5,15,10.0,50.0,5.0,80.0,,,,,,2,6.0,3.0,2.0,4.0,,,,,,COMPLETE
154,154,0.8721164226544884,2024-12-31 20:55:11.980752,2024-12-31 20:55:39.770315,0 days 00:00:27.789563,6,25,5.0,80.0,10.0,55.0,65.0,,,,,2,6.0,2.0,3.0,4.0,4.0,,,,,COMPLETE
155,155,0.8605648427544662,2024-12-31 20:55:39.771056,2024-12-31 20:55:53.076569,0 days 00:00:13.305513,3,20,15.0,75.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
156,156,0.8691758316745384,2024-12-31 20:55:53.077068,2024-12-31 20:56:14.458346,0 days 00:00:21.381278,4,10,10.0,55.0,95.0,,,,,,,2,6.0,4.0,2.0,,,,,,,COMPLETE
157,157,0.8613389202291917,2024-12-31 20:56:14.458863,2024-12-31 20:56:30.911693,0 days 00:00:16.452830,4,25,5.0,50.0,20.0,,,,,,,2,6.0,3.0,3.0,,,,,,,COMPLETE
158,158,0.49051157177865373,2024-12-31 20:56:30.912236,2024-12-31 20:56:39.160909,0 days 00:00:08.248673,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
159,159,0.8647988174203143,2024-12-31 20:56:39.161358,2024-12-31 20:56:53.623990,0 days 00:00:14.462632,3,100,5.0,65.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
160,160,0.8507115743200415,2024-12-31 20:56:53.624525,2024-12-31 20:58:22.268194,0 days 00:01:28.643669,8,20,10.0,90.0,100.0,65.0,70.0,60.0,15.0,,,2,6.0,3.0,4.0,4.0,4.0,5.0,5.0,,,COMPLETE
161,161,0.8768159245176628,2024-12-31 20:58:22.269011,2024-12-31 20:58:53.769471,0 days 00:00:31.500460,3,15,75.0,60.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
162,162,0.8532993674813956,2024-12-31 20:58:53.770056,2024-12-31 20:59:26.884482,0 days 00:00:33.114426,3,15,85.0,60.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
163,163,0.8827516431155604,2024-12-31 20:59:26.885074,2024-12-31 20:59:46.337465,0 days 00:00:19.452391,3,10,5.0,55.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
164,164,0.8759806896291422,2024-12-31 20:59:46.337920,2024-12-31 21:00:08.609161,0 days 00:00:22.271241,3,10,5.0,55.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
165,165,0.860293439445864,2024-12-31 21:00:08.609689,2024-12-31 21:00:29.196385,0 days 00:00:20.586696,3,10,5.0,55.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
166,166,0.813111175859031,2024-12-31 21:00:29.196926,2024-12-31 21:00:47.417467,0 days 00:00:18.220541,3,5,5.0,55.0,,,,,,,,5,4.0,2.0,,,,,,,,COMPLETE
167,167,0.8839426546950697,2024-12-31 21:00:47.417937,2024-12-31 21:01:20.028490,0 days 00:00:32.610553,3,15,75.0,60.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
168,168,0.848148728448539,2024-12-31 21:01:20.029055,2024-12-31 21:01:50.455148,0 days 00:00:30.426093,3,15,70.0,60.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
169,169,0.8500703198765489,2024-12-31 21:01:50.455703,2024-12-31 21:02:25.826547,0 days 00:00:35.370844,4,15,75.0,60.0,25.0,,,,,,,3,4.0,2.0,2.0,,,,,,,COMPLETE
170,170,0.8674498444951209,2024-12-31 21:02:25.827116,2024-12-31 21:02:55.543340,0 days 00:00:29.716224,3,20,70.0,65.0,,,,,,,,5,4.0,2.0,,,,,,,,COMPLETE
171,171,0.8624233523169524,2024-12-31 21:02:55.543889,2024-12-31 21:03:27.059461,0 days 00:00:31.515572,3,10,75.0,55.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
172,172,0.8762564997281721,2024-12-31 21:03:27.059987,2024-12-31 21:03:47.992288,0 days 00:00:20.932301,3,10,10.0,50.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
173,173,0.8087014325311309,2024-12-31 21:03:47.992827,2024-12-31 21:04:20.489308,0 days 00:00:32.496481,3,15,80.0,50.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
174,174,0.8729352676833579,2024-12-31 21:04:20.489880,2024-12-31 21:04:53.511922,0 days 00:00:33.022042,4,40,10.0,50.0,10.0,,,,,,,4,4.0,2.0,5.0,,,,,,,COMPLETE
175,175,0.849773143923165,2024-12-31 21:04:53.512398,2024-12-31 21:05:28.718020,0 days 00:00:35.205622,3,15,90.0,60.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
176,176,0.8498091344982273,2024-12-31 21:05:28.718704,2024-12-31 21:05:59.013364,0 days 00:00:30.294660,4,10,75.0,45.0,45.0,,,,,,,4,4.0,2.0,2.0,,,,,,,COMPLETE
177,177,0.8099499885365564,2024-12-31 21:05:59.013864,2024-12-31 21:06:33.492667,0 days 00:00:34.478803,3,95,10.0,55.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
178,178,0.8639285481800782,2024-12-31 21:06:33.493305,2024-12-31 21:07:10.629387,0 days 00:00:37.136082,5,5,40.0,60.0,30.0,45.0,,,,,,2,4.0,2.0,6.0,6.0,,,,,,COMPLETE
179,179,0.8512888436611024,2024-12-31 21:07:10.629903,2024-12-31 21:08:12.672718,0 days 00:01:02.042815,7,20,15.0,65.0,20.0,30.0,25.0,95.0,,,,2,4.0,2.0,2.0,5.0,3.0,5.0,,,,COMPLETE
180,180,0.8650877534104795,2024-12-31 21:08:12.673433,2024-12-31 21:08:26.889448,0 days 00:00:14.216015,3,15,10.0,50.0,,,,,,,,6,4.0,2.0,,,,,,,,COMPLETE
181,181,0.8459396867457787,2024-12-31 21:08:26.889957,2024-12-31 21:08:49.666607,0 days 00:00:22.776650,3,10,5.0,55.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
182,182,0.8908491638928793,2024-12-31 21:08:49.667191,2024-12-31 21:09:09.524834,0 days 00:00:19.857643,3,10,5.0,55.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
183,183,0.7364153270204801,2024-12-31 21:09:09.525427,2024-12-31 21:09:32.184764,0 days 00:00:22.659337,3,5,5.0,60.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
184,184,0.867864959057637,2024-12-31 21:09:32.185268,2024-12-31 21:10:03.334134,0 days 00:00:31.148866,4,10,10.0,55.0,40.0,,,,,,,4,4.0,2.0,5.0,,,,,,,COMPLETE
185,185,0.8408938922386374,2024-12-31 21:10:03.334618,2024-12-31 21:10:24.301092,0 days 00:00:20.966474,3,15,5.0,50.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
186,186,0.8877770804148184,2024-12-31 21:10:24.301653,2024-12-31 21:10:47.489202,0 days 00:00:23.187549,4,10,10.0,45.0,5.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
187,187,0.8319064704416222,2024-12-31 21:10:47.489768,2024-12-31 21:11:14.541185,0 days 00:00:27.051417,4,25,5.0,70.0,5.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
188,188,0.8847651451155847,2024-12-31 21:11:14.541686,2024-12-31 21:11:38.944465,0 days 00:00:24.402779,4,15,15.0,45.0,15.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
189,189,0.8095347720506421,2024-12-31 21:11:38.945033,2024-12-31 21:12:03.110548,0 days 00:00:24.165515,4,15,15.0,45.0,15.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
190,190,0.8543347170898388,2024-12-31 21:12:03.111128,2024-12-31 21:12:33.103989,0 days 00:00:29.992861,4,100,15.0,40.0,5.0,,,,,,,2,3.0,3.0,2.0,,,,,,,COMPLETE
191,191,0.8633989512630289,2024-12-31 21:12:33.104503,2024-12-31 21:12:55.621048,0 days 00:00:22.516545,4,15,10.0,45.0,10.0,,,,,,,2,3.0,3.0,2.0,,,,,,,COMPLETE
192,192,0.8556113201863702,2024-12-31 21:12:55.621519,2024-12-31 21:13:19.256143,0 days 00:00:23.634624,4,20,5.0,40.0,10.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
193,193,0.8676235264476774,2024-12-31 21:13:19.256766,2024-12-31 21:13:45.769561,0 days 00:00:26.512795,4,10,20.0,60.0,15.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
194,194,0.8459404150681424,2024-12-31 21:13:45.770159,2024-12-31 21:14:08.108699,0 days 00:00:22.338540,5,20,10.0,55.0,5.0,40.0,,,,,,2,6.0,3.0,2.0,5.0,,,,,,COMPLETE
195,195,0.8745324531270993,2024-12-31 21:14:08.109228,2024-12-31 21:14:24.561251,0 days 00:00:16.452023,4,15,5.0,60.0,15.0,,,,,,,2,6.0,3.0,2.0,,,,,,,COMPLETE
196,196,0.8698302509827792,2024-12-31 21:14:24.561793,2024-12-31 21:14:56.837471,0 days 00:00:32.275678,4,10,20.0,65.0,65.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
197,197,0.8761598364795402,2024-12-31 21:14:56.838156,2024-12-31 21:15:17.256795,0 days 00:00:20.418639,4,5,15.0,35.0,20.0,,,,,,,2,2.0,3.0,2.0,,,,,,,COMPLETE
198,198,0.8652546870093926,2024-12-31 21:15:17.257291,2024-12-31 21:15:43.380292,0 days 00:00:26.123001,6,20,10.0,45.0,5.0,45.0,15.0,,,,,2,6.0,3.0,2.0,5.0,6.0,,,,,COMPLETE
199,199,0.8738569355866068,2024-12-31 21:15:43.380888,2024-12-31 21:16:04.241795,0 days 00:00:20.860907,5,15,5.0,55.0,10.0,70.0,,,,,,2,6.0,3.0,6.0,6.0,,,,,,COMPLETE
200,200,0.8517003893280894,2024-12-31 21:16:04.242489,2024-12-31 21:16:20.694394,0 days 00:00:16.451905,3,10,10.0,60.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
201,201,0.8698082679305401,2024-12-31 21:16:20.694897,2024-12-31 21:16:40.328943,0 days 00:00:19.634046,3,10,10.0,50.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
202,202,0.8835396034451896,2024-12-31 21:16:40.329530,2024-12-31 21:17:00.159680,0 days 00:00:19.830150,3,10,5.0,50.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
203,203,0.6998942662950609,2024-12-31 21:17:00.160198,2024-12-31 21:17:19.877743,0 days 00:00:19.717545,3,15,5.0,55.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
204,204,0.8547170984879213,2024-12-31 21:17:19.878232,2024-12-31 21:17:39.361193,0 days 00:00:19.482961,3,10,5.0,50.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
205,205,0.8710913431571986,2024-12-31 21:17:39.361839,2024-12-31 21:18:08.737039,0 days 00:00:29.375200,3,5,80.0,45.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
206,206,0.8633400307797539,2024-12-31 21:18:08.737617,2024-12-31 21:18:32.127246,0 days 00:00:23.389629,4,15,5.0,25.0,100.0,,,,,,,2,4.0,2.0,2.0,,,,,,,COMPLETE
207,207,0.8791515591265147,2024-12-31 21:18:32.127734,2024-12-31 21:18:42.488270,0 days 00:00:10.360536,2,15,5.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
208,208,0.8515238762464343,2024-12-31 21:18:42.488810,2024-12-31 21:18:52.411041,0 days 00:00:09.922231,2,10,5.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
209,209,0.8516857307714749,2024-12-31 21:18:52.411472,2024-12-31 21:19:07.867903,0 days 00:00:15.456431,2,15,15.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
210,210,0.8390757914212866,2024-12-31 21:19:07.868427,2024-12-31 21:19:16.281745,0 days 00:00:08.413318,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
211,211,0.8388131582769132,2024-12-31 21:19:16.282163,2024-12-31 21:19:32.477537,0 days 00:00:16.195374,3,55,5.0,55.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
212,212,0.8357300102865253,2024-12-31 21:19:32.478014,2024-12-31 21:19:43.108865,0 days 00:00:10.630851,2,20,5.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
213,213,0.8600151975872797,2024-12-31 21:19:43.109297,2024-12-31 21:19:58.167840,0 days 00:00:15.058543,3,15,10.0,60.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
214,214,0.8536252312675358,2024-12-31 21:19:58.168308,2024-12-31 21:20:46.398043,0 days 00:00:48.229735,8,20,5.0,65.0,10.0,55.0,10.0,5.0,10.0,,,2,6.0,5.0,4.0,4.0,3.0,5.0,4.0,,,COMPLETE
215,215,0.858334754957381,2024-12-31 21:20:46.398811,2024-12-31 21:20:58.940901,0 days 00:00:12.542090,3,15,10.0,55.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
216,216,0.8585291046410334,2024-12-31 21:20:58.941412,2024-12-31 21:21:23.307395,0 days 00:00:24.365983,4,95,5.0,50.0,15.0,,,,,,,2,6.0,2.0,3.0,,,,,,,COMPLETE
217,217,0.8733494567670975,2024-12-31 21:21:23.307913,2024-12-31 21:21:35.005499,0 days 00:00:11.697586,3,25,10.0,60.0,,,,,,,,2,6.0,2.0,,,,,,,,COMPLETE
218,218,0.8726875637691833,2024-12-31 21:21:35.006103,2024-12-31 21:21:48.697575,0 days 00:00:13.691472,2,10,75.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
219,219,0.8926830396782854,2024-12-31 21:21:48.698088,2024-12-31 21:22:16.844439,0 days 00:00:28.146351,4,15,5.0,80.0,25.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
220,220,0.8759778437441013,2024-12-31 21:22:16.845072,2024-12-31 21:22:45.610993,0 days 00:00:28.765921,4,15,10.0,80.0,25.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
221,221,0.870118939679337,2024-12-31 21:22:45.611508,2024-12-31 21:23:13.364268,0 days 00:00:27.752760,4,20,5.0,75.0,20.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
222,222,0.868301470442613,2024-12-31 21:23:13.364925,2024-12-31 21:23:38.088497,0 days 00:00:24.723572,4,15,5.0,85.0,10.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
223,223,0.8652798562192953,2024-12-31 21:23:38.088995,2024-12-31 21:24:01.643530,0 days 00:00:23.554535,4,10,5.0,55.0,15.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
224,224,0.8635656216592497,2024-12-31 21:24:01.644013,2024-12-31 21:24:23.859959,0 days 00:00:22.215946,3,15,5.0,60.0,,,,,,,,2,4.0,3.0,,,,,,,,COMPLETE
225,225,0.8632334761429583,2024-12-31 21:24:23.860515,2024-12-31 21:24:59.993689,0 days 00:00:36.133174,4,100,5.0,65.0,5.0,,,,,,,2,4.0,4.0,2.0,,,,,,,COMPLETE
226,226,0.737384896590958,2024-12-31 21:24:59.994279,2024-12-31 21:25:19.995896,0 days 00:00:20.001617,3,20,10.0,50.0,,,,,,,,2,4.0,2.0,,,,,,,,COMPLETE
227,227,0.8283835719088483,2024-12-31 21:25:19.996360,2024-12-31 21:26:01.306109,0 days 00:00:41.309749,4,5,60.0,55.0,95.0,,,,,,,2,4.0,3.0,6.0,,,,,,,COMPLETE
