,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
98,98,0.8446388572961108,2025-01-02 00:09:45.102522,2025-01-02 00:09:53.080097,0 days 00:00:07.977575,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
99,99,0.855386859317669,2025-01-02 00:09:53.080445,2025-01-02 00:10:06.661155,0 days 00:00:13.580710,2,85,95.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
100,100,0.720026298487837,2025-01-02 00:10:06.661521,2025-01-02 00:10:14.772897,0 days 00:00:08.111376,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
101,101,0.8394385661542525,2025-01-02 00:10:14.773232,2025-01-02 00:10:32.803546,0 days 00:00:18.030314,2,5,60.0,,,,,,,,,3,5.0,,,,,,,,,COMPLETE
102,102,0.8123950176945702,2025-01-02 00:10:32.803949,2025-01-02 00:10:42.808625,0 days 00:00:10.004676,1,5,,,,,,,,,,3,,,,,,,,,,COMPLETE
103,103,0.8450129789232224,2025-01-02 00:10:42.809047,2025-01-02 00:10:56.592996,0 days 00:00:13.783949,2,10,75.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
104,104,0.8216172364952923,2025-01-02 00:10:56.593460,2025-01-02 00:11:10.248214,0 days 00:00:13.654754,3,10,15.0,45.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
105,105,0.8160566907015758,2025-01-02 00:11:10.248599,2025-01-02 00:11:20.715494,0 days 00:00:10.466895,2,5,20.0,,,,,,,,,3,6.0,,,,,,,,,COMPLETE
106,106,0.8603810386436852,2025-01-02 00:11:20.715856,2025-01-02 00:12:02.722266,0 days 00:00:42.006410,6,10,100.0,20.0,95.0,60.0,80.0,,,,,3,2.0,6.0,4.0,5.0,4.0,,,,,COMPLETE
107,107,0.8703585255752713,2025-01-02 00:12:02.722779,2025-01-02 00:12:17.579701,0 days 00:00:14.856922,2,5,45.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
108,108,0.8334823019617513,2025-01-02 00:12:17.580298,2025-01-02 00:12:27.411323,0 days 00:00:09.831025,1,20,,,,,,,,,,4,,,,,,,,,,COMPLETE
109,109,0.8024403403727692,2025-01-02 00:12:27.411684,2025-01-02 00:12:42.460723,0 days 00:00:15.049039,2,15,50.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
110,110,0.8773381299937368,2025-01-02 00:12:42.461125,2025-01-02 00:12:50.928826,0 days 00:00:08.467701,1,10,,,,,,,,,,4,,,,,,,,,,COMPLETE
111,111,0.8494773835516853,2025-01-02 00:12:50.929165,2025-01-02 00:13:02.246511,0 days 00:00:11.317346,1,10,,,,,,,,,,4,,,,,,,,,,COMPLETE
112,112,0.8286854219532825,2025-01-02 00:13:02.246870,2025-01-02 00:13:11.572303,0 days 00:00:09.325433,1,5,,,,,,,,,,4,,,,,,,,,,COMPLETE
113,113,0.8466591900254601,2025-01-02 00:13:11.572650,2025-01-02 00:13:26.627498,0 days 00:00:15.054848,1,90,,,,,,,,,,4,,,,,,,,,,COMPLETE
114,114,0.8509588500378277,2025-01-02 00:13:26.627896,2025-01-02 00:13:45.481298,0 days 00:00:18.853402,2,10,65.0,,,,,,,,,4,4.0,,,,,,,,,COMPLETE
115,115,0.8416580467629142,2025-01-02 00:13:45.481786,2025-01-02 00:13:54.058745,0 days 00:00:08.576959,1,15,,,,,,,,,,4,,,,,,,,,,COMPLETE
116,116,0.8385166482017203,2025-01-02 00:13:54.059171,2025-01-02 00:14:09.842861,0 days 00:00:15.783690,2,5,90.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
117,117,0.785293997030913,2025-01-02 00:14:09.843215,2025-01-02 00:14:17.910135,0 days 00:00:08.066920,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
118,118,0.836103550941929,2025-01-02 00:14:17.910545,2025-01-02 00:15:17.114174,0 days 00:00:59.203629,6,15,75.0,55.0,60.0,90.0,75.0,,,,,4,5.0,4.0,3.0,6.0,6.0,,,,,COMPLETE
