,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
87,87,0.3823845327604726,2025-01-01 20:26:55.637922,2025-01-01 20:27:24.895101,0 days 00:00:29.257179,10,75,30.0,25.0,85.0,65.0,60.0,100.0,45.0,100.0,5.0,4,4.0,4.0,4.0,4.0,5.0,5.0,6.0,2.0,2.0,COMPLETE
88,88,0.5890473999079613,2025-01-01 20:27:24.895765,2025-01-01 20:27:36.077934,0 days 00:00:11.182169,4,65,5.0,15.0,50.0,,,,,,,4,4.0,6.0,3.0,,,,,,,COMPLETE
89,89,0.5153061224489797,2025-01-01 20:27:36.078433,2025-01-01 20:27:55.472804,0 days 00:00:19.394371,8,80,20.0,35.0,65.0,100.0,100.0,25.0,75.0,,,5,5.0,5.0,2.0,5.0,6.0,3.0,3.0,,,COMPLETE
90,90,0.6079545454545454,2025-01-01 20:27:55.473626,2025-01-01 20:28:06.466519,0 days 00:00:10.992893,4,60,35.0,55.0,35.0,,,,,,,3,5.0,6.0,3.0,,,,,,,COMPLETE
91,91,0.5558139534883721,2025-01-01 20:28:06.467027,2025-01-01 20:28:10.995281,0 days 00:00:04.528254,1,70,,,,,,,,,,4,,,,,,,,,,COMPLETE
92,92,0.6154545454545455,2025-01-01 20:28:10.995637,2025-01-01 20:28:15.793911,0 days 00:00:04.798274,1,70,,,,,,,,,,4,,,,,,,,,,COMPLETE
93,93,0.6154545454545455,2025-01-01 20:28:15.794288,2025-01-01 20:28:20.337256,0 days 00:00:04.542968,2,75,45.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
94,94,0.4944495837187789,2025-01-01 20:28:20.337625,2025-01-01 20:28:32.380481,0 days 00:00:12.042856,5,65,15.0,75.0,55.0,25.0,,,,,,2,4.0,5.0,4.0,3.0,,,,,,COMPLETE
95,95,0.6524822695035462,2025-01-01 20:28:32.381013,2025-01-01 20:28:37.388336,0 days 00:00:05.007323,1,85,,,,,,,,,,4,,,,,,,,,,COMPLETE
96,96,0.5790697674418605,2025-01-01 20:28:37.388823,2025-01-01 20:28:41.303867,0 days 00:00:03.915044,1,90,,,,,,,,,,4,,,,,,,,,,COMPLETE
97,97,0.6326530612244898,2025-01-01 20:28:41.304339,2025-01-01 20:28:47.037076,0 days 00:00:05.732737,2,85,40.0,,,,,,,,,4,4.0,,,,,,,,,COMPLETE
98,98,0.6079545454545454,2025-01-01 20:28:47.037481,2025-01-01 20:28:56.199125,0 days 00:00:09.161644,3,95,25.0,25.0,,,,,,,,4,6.0,6.0,,,,,,,,COMPLETE
99,99,0.5927952576379389,2025-01-01 20:28:56.199589,2025-01-01 20:29:09.008003,0 days 00:00:12.808414,5,85,30.0,45.0,20.0,75.0,,,,,,4,2.0,5.0,2.0,6.0,,,,,,COMPLETE
100,100,0.4944495837187789,2025-01-01 20:29:09.008530,2025-01-01 20:29:14.062352,0 days 00:00:05.053822,1,80,,,,,,,,,,5,,,,,,,,,,COMPLETE
101,101,0.6292486583184258,2025-01-01 20:29:14.062851,2025-01-01 20:29:17.810602,0 days 00:00:03.747751,1,75,,,,,,,,,,3,,,,,,,,,,COMPLETE
102,102,0.5452991452991452,2025-01-01 20:29:17.810980,2025-01-01 20:29:21.402073,0 days 00:00:03.591093,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
103,103,0.5265567765567765,2025-01-01 20:29:21.402533,2025-01-01 20:29:24.970295,0 days 00:00:03.567762,1,80,,,,,,,,,,3,,,,,,,,,,COMPLETE
104,104,0.559204440333025,2025-01-01 20:29:24.970677,2025-01-01 20:29:31.185922,0 days 00:00:06.215245,2,70,10.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
105,105,0.637641723356009,2025-01-01 20:29:31.186537,2025-01-01 20:29:34.566991,0 days 00:00:03.380454,1,60,,,,,,,,,,6,,,,,,,,,,COMPLETE
106,106,0.6292486583184258,2025-01-01 20:29:34.567457,2025-01-01 20:29:38.415334,0 days 00:00:03.847877,1,45,,,,,,,,,,3,,,,,,,,,,COMPLETE
107,107,0.6168478260869565,2025-01-01 20:29:38.415701,2025-01-01 20:29:45.041241,0 days 00:00:06.625540,2,65,50.0,,,,,,,,,5,3.0,,,,,,,,,COMPLETE
108,108,0.6557878633350331,2025-01-01 20:29:45.041655,2025-01-01 20:29:48.081683,0 days 00:00:03.040028,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
109,109,0.6316489361702128,2025-01-01 20:29:48.082056,2025-01-01 20:29:52.155039,0 days 00:00:04.072983,1,85,,,,,,,,,,4,,,,,,,,,,COMPLETE
110,110,0.5680272108843538,2025-01-01 20:29:52.155569,2025-01-01 20:30:05.796466,0 days 00:00:13.640897,6,75,20.0,90.0,100.0,40.0,80.0,,,,,4,4.0,4.0,3.0,4.0,2.0,,,,,COMPLETE
111,111,0.6381818181818182,2025-01-01 20:30:05.797015,2025-01-01 20:30:08.742342,0 days 00:00:02.945327,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
112,112,0.5967514124293786,2025-01-01 20:30:08.742819,2025-01-01 20:30:11.713407,0 days 00:00:02.970588,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
113,113,0.599759132878362,2025-01-01 20:30:11.713875,2025-01-01 20:30:14.724681,0 days 00:00:03.010806,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
114,114,0.5153061224489797,2025-01-01 20:30:14.725067,2025-01-01 20:30:34.889000,0 days 00:00:20.163933,7,15,15.0,15.0,75.0,55.0,20.0,60.0,,,,2,5.0,3.0,5.0,5.0,4.0,3.0,,,,COMPLETE
115,115,0.5384226491405459,2025-01-01 20:30:34.889561,2025-01-01 20:30:40.117429,0 days 00:00:05.227868,2,70,55.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
116,116,0.6362683438155137,2025-01-01 20:30:40.117890,2025-01-01 20:30:42.443701,0 days 00:00:02.325811,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
117,117,0.6581818181818182,2025-01-01 20:30:42.444150,2025-01-01 20:31:04.413014,0 days 00:00:21.968864,9,80,45.0,65.0,70.0,90.0,5.0,80.0,35.0,10.0,,2,2.0,6.0,2.0,3.0,3.0,5.0,6.0,6.0,,COMPLETE
118,118,0.6802721088435374,2025-01-01 20:31:04.413956,2025-01-01 20:31:25.100957,0 days 00:00:20.687001,8,35,45.0,65.0,70.0,90.0,5.0,80.0,30.0,,,5,2.0,6.0,2.0,3.0,3.0,5.0,6.0,,,COMPLETE
119,119,0.5531914893617021,2025-01-01 20:31:25.101577,2025-01-01 20:31:48.436359,0 days 00:00:23.334782,9,35,45.0,65.0,70.0,90.0,5.0,80.0,30.0,5.0,,5,2.0,6.0,2.0,3.0,3.0,5.0,6.0,6.0,,COMPLETE
120,120,0.47317298797409807,2025-01-01 20:31:48.437115,2025-01-01 20:32:08.385285,0 days 00:00:19.948170,8,55,40.0,55.0,60.0,100.0,30.0,85.0,35.0,,,5,2.0,6.0,2.0,3.0,3.0,5.0,6.0,,,COMPLETE
