,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
708,708,0.373681956534366,2025-01-08 04:51:58.950858,2025-01-08 04:52:24.845006,0 days 00:00:25.894148,5,1,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
709,709,0.9086119909627022,2025-01-08 04:52:24.846094,2025-01-08 04:52:51.789268,0 days 00:00:26.943174,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
710,710,0.8632406260324335,2025-01-08 04:52:51.790658,2025-01-08 04:53:20.873947,0 days 00:00:29.083289,5,3,2,10,40.0,,,,,,45.0,30.0,10.0,,,,,,COMPLETE
711,711,0.8843267995860298,2025-01-08 04:53:20.875061,2025-01-08 04:53:51.572841,0 days 00:00:30.697780,6,3,2,5,10.0,,,,,,40.0,50.0,10.0,30.0,,,,,COMPLETE
712,712,0.9086119909627022,2025-01-08 04:53:51.574009,2025-01-08 04:54:18.392843,0 days 00:00:26.818834,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
713,713,0.8942759379535423,2025-01-08 04:54:18.393975,2025-01-08 04:54:46.871216,0 days 00:00:28.477241,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,10.0,,,,,COMPLETE
714,714,0.9086119909627022,2025-01-08 04:54:46.872597,2025-01-08 04:55:13.702758,0 days 00:00:26.830161,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
715,715,0.8909727174059342,2025-01-08 04:55:13.703857,2025-01-08 04:55:40.095299,0 days 00:00:26.391442,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
716,716,0.867595855270082,2025-01-08 04:55:40.096661,2025-01-08 04:56:06.274169,0 days 00:00:26.177508,5,3,2,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
717,717,0.8399693562024273,2025-01-08 04:56:06.275271,2025-01-08 04:56:32.823943,0 days 00:00:26.548672,5,3,2,10,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
718,718,0.9086119909627022,2025-01-08 04:56:32.825031,2025-01-08 04:56:59.652148,0 days 00:00:26.827117,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
719,719,0.8762427059439012,2025-01-08 04:56:59.653317,2025-01-08 04:57:30.699577,0 days 00:00:31.046260,6,3,2,15,10.0,,,,,,40.0,45.0,10.0,25.0,,,,,COMPLETE
720,720,0.9007278757694757,2025-01-08 04:57:30.700813,2025-01-08 04:58:00.289475,0 days 00:00:29.588662,5,3,2,5,45.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
721,721,0.8599441937697598,2025-01-08 04:58:00.290660,2025-01-08 04:58:23.658971,0 days 00:00:23.368311,5,5,2,10,10.0,,,,,,45.0,10.0,10.0,,,,,,COMPLETE
722,722,0.9010581632978247,2025-01-08 04:58:23.660105,2025-01-08 04:58:50.556837,0 days 00:00:26.896732,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
723,723,0.8707443982607446,2025-01-08 04:58:50.558063,2025-01-08 04:59:15.372065,0 days 00:00:24.814002,5,3,2,15,10.0,,,,,,40.0,25.0,10.0,,,,,,COMPLETE
724,724,0.881592528587904,2025-01-08 04:59:15.373217,2025-01-08 04:59:48.075425,0 days 00:00:32.702208,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,50.0,,,,,COMPLETE
725,725,0.8909727174059342,2025-01-08 04:59:48.076626,2025-01-08 05:00:14.329863,0 days 00:00:26.253237,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
726,726,0.8904964225492107,2025-01-08 05:00:14.331165,2025-01-08 05:00:39.953325,0 days 00:00:25.622160,5,3,2,10,10.0,,,,,,30.0,45.0,10.0,,,,,,COMPLETE
727,727,0.9086119909627022,2025-01-08 05:00:39.954562,2025-01-08 05:01:06.900678,0 days 00:00:26.946116,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
728,728,0.8907814616704369,2025-01-08 05:01:06.901805,2025-01-08 05:01:37.751730,0 days 00:00:30.849925,6,3,2,10,10.0,,,,,,40.0,40.0,10.0,35.0,,,,,COMPLETE
729,729,0.9086119909627022,2025-01-08 05:01:37.753053,2025-01-08 05:02:04.568374,0 days 00:00:26.815321,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
730,730,0.902362368520544,2025-01-08 05:02:04.569577,2025-01-08 05:02:32.149623,0 days 00:00:27.580046,5,3,2,10,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
731,731,0.8775693808817593,2025-01-08 05:02:32.150745,2025-01-08 05:03:01.946776,0 days 00:00:29.796031,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,5.0,,,,,COMPLETE
732,732,0.9086119909627022,2025-01-08 05:03:01.948132,2025-01-08 05:03:28.766382,0 days 00:00:26.818250,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
733,733,0.9054665205807063,2025-01-08 05:03:28.767608,2025-01-08 05:03:55.763557,0 days 00:00:26.995949,5,3,2,10,5.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
734,734,0.8926329017448031,2025-01-08 05:03:55.764659,2025-01-08 05:04:20.826494,0 days 00:00:25.061835,5,3,2,5,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
735,735,0.8688163541462093,2025-01-08 05:04:20.827681,2025-01-08 05:04:50.669674,0 days 00:00:29.841993,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,15.0,,,,,COMPLETE
736,736,0.9086119909627022,2025-01-08 05:04:50.670877,2025-01-08 05:05:17.491472,0 days 00:00:26.820595,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
737,737,0.8511107139117278,2025-01-08 05:05:17.492775,2025-01-08 05:05:45.191663,0 days 00:00:27.698888,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
738,738,0.902362368520544,2025-01-08 05:05:45.192835,2025-01-08 05:06:12.642889,0 days 00:00:27.450054,5,3,2,10,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
739,739,0.8854907110134997,2025-01-08 05:06:12.644206,2025-01-08 05:06:43.397027,0 days 00:00:30.752821,5,3,2,10,50.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
740,740,0.9086119909627022,2025-01-08 05:06:43.398173,2025-01-08 05:07:10.212786,0 days 00:00:26.814613,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
741,741,0.883992136764474,2025-01-08 05:07:10.214075,2025-01-08 05:07:41.580724,0 days 00:00:31.366649,6,3,2,10,10.0,,,,,,35.0,45.0,10.0,45.0,,,,,COMPLETE
742,742,0.9086119909627022,2025-01-08 05:07:41.582087,2025-01-08 05:08:08.523315,0 days 00:00:26.941228,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
743,743,0.9010581632978247,2025-01-08 05:08:08.524516,2025-01-08 05:08:35.418555,0 days 00:00:26.894039,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
744,744,0.8513776077567805,2025-01-08 05:08:35.419735,2025-01-08 05:09:07.981182,0 days 00:00:32.561447,5,3,3,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
745,745,0.8755048155794312,2025-01-08 05:09:07.982484,2025-01-08 05:09:39.107327,0 days 00:00:31.124843,6,3,2,10,5.0,,,,,,40.0,45.0,5.0,40.0,,,,,COMPLETE
746,746,0.8859649547907266,2025-01-08 05:09:39.108596,2025-01-08 05:10:08.041150,0 days 00:00:28.932554,5,3,2,5,35.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
747,747,0.9086119909627022,2025-01-08 05:10:08.042418,2025-01-08 05:10:34.988579,0 days 00:00:26.946161,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
748,748,0.8827761541822323,2025-01-08 05:10:34.989782,2025-01-08 05:11:08.890234,0 days 00:00:33.900452,6,3,2,30,10.0,,,,,,40.0,45.0,10.0,10.0,,,,,COMPLETE
749,749,0.8700921981831705,2025-01-08 05:11:08.891228,2025-01-08 05:11:35.167699,0 days 00:00:26.276471,5,3,2,10,10.0,,,,,,40.0,40.0,15.0,,,,,,COMPLETE
750,750,0.8399693562024273,2025-01-08 05:11:35.169036,2025-01-08 05:12:01.705497,0 days 00:00:26.536461,5,3,2,10,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
751,751,0.9086119909627022,2025-01-08 05:12:01.706593,2025-01-08 05:12:28.526745,0 days 00:00:26.820152,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
752,752,0.902362368520544,2025-01-08 05:12:28.527989,2025-01-08 05:12:55.981339,0 days 00:00:27.453350,5,3,2,10,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
753,753,0.8731354851613871,2025-01-08 05:12:55.982584,2025-01-08 05:13:27.690340,0 days 00:00:31.707756,6,3,2,10,10.0,,,,,,40.0,50.0,5.0,50.0,,,,,COMPLETE
754,754,0.8114246398424398,2025-01-08 05:13:27.691753,2025-01-08 05:14:01.312885,0 days 00:00:33.621132,5,3,2,45,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
755,755,0.8909727174059342,2025-01-08 05:14:01.313900,2025-01-08 05:14:27.568717,0 days 00:00:26.254817,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
756,756,0.8432998403578595,2025-01-08 05:14:27.570060,2025-01-08 05:14:53.949653,0 days 00:00:26.379593,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
757,757,0.9086119909627022,2025-01-08 05:14:53.950789,2025-01-08 05:15:20.769228,0 days 00:00:26.818439,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
758,758,0.8641702406939196,2025-01-08 05:15:20.770587,2025-01-08 05:15:50.703599,0 days 00:00:29.933012,5,1,2,40,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
759,759,0.8900225058284498,2025-01-08 05:15:50.704766,2025-01-08 05:16:23.296314,0 days 00:00:32.591548,6,3,2,10,10.0,,,,,,50.0,45.0,15.0,25.0,,,,,COMPLETE
760,760,0.8511107139117278,2025-01-08 05:16:23.297712,2025-01-08 05:16:50.992253,0 days 00:00:27.694541,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
761,761,0.867595855270082,2025-01-08 05:16:50.993354,2025-01-08 05:17:17.162233,0 days 00:00:26.168879,5,3,2,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
762,762,0.14182124548401376,2025-01-08 05:17:17.163592,2025-01-08 05:17:38.953830,0 days 00:00:21.790238,5,3,4,10,5.0,,,,,,40.0,20.0,10.0,,,,,,COMPLETE
763,763,0.869257626348078,2025-01-08 05:17:38.954874,2025-01-08 05:18:07.460840,0 days 00:00:28.505966,6,3,2,10,10.0,,,,,,25.0,45.0,5.0,30.0,,,,,COMPLETE
764,764,0.9010581632978247,2025-01-08 05:18:07.461933,2025-01-08 05:18:34.356334,0 days 00:00:26.894401,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
765,765,0.8432998403578595,2025-01-08 05:18:34.357472,2025-01-08 05:19:00.739972,0 days 00:00:26.382500,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
766,766,0.9086119909627022,2025-01-08 05:19:00.741206,2025-01-08 05:19:27.559889,0 days 00:00:26.818683,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
767,767,0.8684997779298225,2025-01-08 05:19:27.561158,2025-01-08 05:20:01.257866,0 days 00:00:33.696708,6,3,2,10,10.0,,,,,,45.0,45.0,15.0,40.0,,,,,COMPLETE
768,768,0.9086119909627022,2025-01-08 05:20:01.259317,2025-01-08 05:20:28.079092,0 days 00:00:26.819775,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
769,769,0.9052051298278899,2025-01-08 05:20:28.080223,2025-01-08 05:20:55.308766,0 days 00:00:27.228543,5,3,2,15,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
770,770,0.883992136764474,2025-01-08 05:20:55.309919,2025-01-08 05:21:26.675073,0 days 00:00:31.365154,6,3,2,10,10.0,,,,,,35.0,45.0,10.0,45.0,,,,,COMPLETE
771,771,0.9086119909627022,2025-01-08 05:21:26.676239,2025-01-08 05:21:53.499723,0 days 00:00:26.823484,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
772,772,0.9086119909627022,2025-01-08 05:21:53.501073,2025-01-08 05:22:20.319575,0 days 00:00:26.818502,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
773,773,0.8728694562657968,2025-01-08 05:22:20.320749,2025-01-08 05:22:45.699097,0 days 00:00:25.378348,5,3,2,10,5.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
774,774,0.9086119909627022,2025-01-08 05:22:45.700327,2025-01-08 05:23:12.521774,0 days 00:00:26.821447,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
775,775,0.129086843857169,2025-01-08 05:23:12.523028,2025-01-08 05:23:42.299766,0 days 00:00:29.776738,5,7,2,10,10.0,,,,,,45.0,50.0,10.0,,,,,,COMPLETE
776,776,0.0016790919773783922,2025-01-08 05:23:42.300926,2025-01-08 05:24:32.156973,0 days 00:00:49.856047,15,3,2,10,10.0,35.0,10.0,40.0,25.0,30.0,40.0,45.0,15.0,20.0,40.0,5.0,15.0,20.0,COMPLETE
777,777,0.8688163541462093,2025-01-08 05:24:32.158476,2025-01-08 05:25:02.111376,0 days 00:00:29.952900,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,15.0,,,,,COMPLETE
778,778,0.8432998403578595,2025-01-08 05:25:02.112749,2025-01-08 05:25:28.495703,0 days 00:00:26.382954,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
779,779,0.9086119909627022,2025-01-08 05:25:28.496917,2025-01-08 05:25:55.320276,0 days 00:00:26.823359,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
780,780,0.8751959218874601,2025-01-08 05:25:55.321669,2025-01-08 05:26:26.530607,0 days 00:00:31.208938,6,3,2,20,10.0,,,,,,35.0,40.0,10.0,35.0,,,,,COMPLETE
781,781,0.9086119909627022,2025-01-08 05:26:26.531894,2025-01-08 05:26:53.353639,0 days 00:00:26.821745,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
782,782,0.8511107139117278,2025-01-08 05:26:53.354933,2025-01-08 05:27:20.935962,0 days 00:00:27.581029,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
783,783,0.8949877399526034,2025-01-08 05:27:20.937122,2025-01-08 05:27:47.408547,0 days 00:00:26.471425,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
784,784,0.8909727174059342,2025-01-08 05:27:47.409777,2025-01-08 05:28:13.662265,0 days 00:00:26.252488,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
785,785,0.8752146235717455,2025-01-08 05:28:13.663387,2025-01-08 05:28:44.362986,0 days 00:00:30.699599,6,3,2,10,10.0,,,,,,40.0,50.0,10.0,5.0,,,,,COMPLETE
786,786,0.9086119909627022,2025-01-08 05:28:44.364414,2025-01-08 05:29:11.305009,0 days 00:00:26.940595,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
787,787,0.8991513009268681,2025-01-08 05:29:11.306302,2025-01-08 05:29:37.503427,0 days 00:00:26.197125,5,3,2,5,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
788,788,0.8693232283048489,2025-01-08 05:29:37.504721,2025-01-08 05:30:08.943960,0 days 00:00:31.439239,5,3,2,35,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
789,789,0.9086119909627022,2025-01-08 05:30:08.945032,2025-01-08 05:30:35.767156,0 days 00:00:26.822124,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
790,790,0.857021285643681,2025-01-08 05:30:35.768536,2025-01-08 05:31:05.635507,0 days 00:00:29.866971,6,3,2,15,10.0,,,,,,35.0,45.0,10.0,10.0,,,,,COMPLETE
791,791,0.8926300138584622,2025-01-08 05:31:05.636708,2025-01-08 05:31:33.892888,0 days 00:00:28.256180,5,3,2,10,25.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
792,792,0.8757103513580198,2025-01-08 05:31:33.894081,2025-01-08 05:32:01.417904,0 days 00:00:27.523823,5,5,2,10,10.0,,,,,,40.0,40.0,15.0,,,,,,COMPLETE
793,793,0.9086119909627022,2025-01-08 05:32:01.419139,2025-01-08 05:32:28.240578,0 days 00:00:26.821439,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
794,794,0.8642162898900765,2025-01-08 05:32:28.241920,2025-01-08 05:32:59.284027,0 days 00:00:31.042107,6,3,2,10,5.0,,,,,,45.0,45.0,10.0,25.0,,,,,COMPLETE
795,795,0.9086119909627022,2025-01-08 05:32:59.285202,2025-01-08 05:33:26.107636,0 days 00:00:26.822434,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
796,796,0.8662236240999734,2025-01-08 05:33:26.108988,2025-01-08 05:33:50.526298,0 days 00:00:24.417310,5,3,2,10,10.0,,,,,,40.0,30.0,5.0,,,,,,COMPLETE
797,797,0.8744777037763278,2025-01-08 05:33:50.527448,2025-01-08 05:34:24.901805,0 days 00:00:34.374357,5,3,2,50,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
798,798,0.8783594542770643,2025-01-08 05:34:24.902873,2025-01-08 05:34:51.629330,0 days 00:00:26.726457,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
799,799,0.8538300769538055,2025-01-08 05:34:51.630577,2025-01-08 05:35:22.091731,0 days 00:00:30.461154,6,3,2,5,10.0,,,,,,40.0,45.0,10.0,30.0,,,,,COMPLETE
800,800,0.9086119909627022,2025-01-08 05:35:22.093032,2025-01-08 05:35:49.033915,0 days 00:00:26.940883,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
801,801,0.9086119909627022,2025-01-08 05:35:49.035159,2025-01-08 05:36:15.859580,0 days 00:00:26.824421,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
802,802,0.0003362474781439139,2025-01-08 05:36:15.860871,2025-01-08 05:36:40.923128,0 days 00:00:25.062257,6,3,4,10,5.0,,,,,,35.0,40.0,10.0,15.0,,,,,COMPLETE
803,803,0.9069353771896898,2025-01-08 05:36:40.924353,2025-01-08 05:37:09.927719,0 days 00:00:29.003366,5,3,2,10,30.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
804,804,0.9086119909627022,2025-01-08 05:37:09.928945,2025-01-08 05:37:36.745983,0 days 00:00:26.817038,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
805,805,0.8588150462345608,2025-01-08 05:37:36.747259,2025-01-08 05:38:04.872866,0 days 00:00:28.125607,5,3,2,15,10.0,,,,,,45.0,45.0,10.0,,,,,,COMPLETE
806,806,0.9086119909627022,2025-01-08 05:38:04.874078,2025-01-08 05:38:31.690820,0 days 00:00:26.816742,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
807,807,0.8887453905216239,2025-01-08 05:38:31.692074,2025-01-08 05:39:02.426298,0 days 00:00:30.734224,6,3,2,10,10.0,,,,,,40.0,50.0,5.0,20.0,,,,,COMPLETE
808,808,0.8639458292448341,2025-01-08 05:39:02.427676,2025-01-08 05:39:34.783022,0 days 00:00:32.355346,5,3,3,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
809,809,0.9086119909627022,2025-01-08 05:39:34.784183,2025-01-08 05:40:01.900003,0 days 00:00:27.115820,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
810,810,0.84425155090901,2025-01-08 05:40:01.901331,2025-01-08 05:40:30.274834,0 days 00:00:28.373503,5,3,2,15,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
811,811,0.8853382899705996,2025-01-08 05:40:30.276071,2025-01-08 05:40:59.164520,0 days 00:00:28.888449,6,3,2,5,10.0,,,,,,35.0,40.0,10.0,50.0,,,,,COMPLETE
812,812,0.8818721496089073,2025-01-08 05:40:59.165759,2025-01-08 05:41:22.681707,0 days 00:00:23.515948,5,3,2,10,10.0,,,,,,15.0,45.0,10.0,,,,,,COMPLETE
813,813,0.7605009756750141,2025-01-08 05:41:22.682769,2025-01-08 05:41:47.093035,0 days 00:00:24.410266,5,3,2,10,10.0,,,,,,20.0,45.0,10.0,,,,,,COMPLETE
814,814,0.8909727174059342,2025-01-08 05:41:47.094198,2025-01-08 05:42:13.350659,0 days 00:00:26.256461,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
815,815,0.8790299654245102,2025-01-08 05:42:13.351783,2025-01-08 05:42:40.046276,0 days 00:00:26.694493,5,5,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
816,816,0.33954983922829585,2025-01-08 05:42:40.047491,2025-01-08 05:43:36.462647,0 days 00:00:56.415156,11,3,2,10,10.0,25.0,,,,,40.0,45.0,10.0,10.0,45.0,45.0,25.0,35.0,COMPLETE
817,817,0.816001704129183,2025-01-08 05:43:36.463996,2025-01-08 05:44:08.592488,0 days 00:00:32.128492,5,3,3,10,10.0,,,,,,45.0,45.0,5.0,,,,,,COMPLETE
818,818,0.05081793633191111,2025-01-08 05:44:08.593691,2025-01-08 05:45:01.402921,0 days 00:00:52.809230,6,3,5,10,10.0,,,,,,40.0,50.0,10.0,35.0,,,,,COMPLETE
819,819,0.9086119909627022,2025-01-08 05:45:01.404476,2025-01-08 05:45:28.236651,0 days 00:00:26.832175,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
820,820,0.8783594542770643,2025-01-08 05:45:28.238027,2025-01-08 05:45:55.112100,0 days 00:00:26.874073,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
821,821,0.8717635225596868,2025-01-08 05:45:55.113339,2025-01-08 05:46:19.409026,0 days 00:00:24.295687,5,3,2,5,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
822,822,0.8511107139117278,2025-01-08 05:46:19.410298,2025-01-08 05:46:47.000194,0 days 00:00:27.589896,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
823,823,0.8311631829854617,2025-01-08 05:46:47.001425,2025-01-08 05:47:35.004209,0 days 00:00:48.002784,10,1,2,10,10.0,,,,,,40.0,45.0,10.0,45.0,20.0,50.0,10.0,10.0,COMPLETE
824,824,0.8719360967825633,2025-01-08 05:47:35.005844,2025-01-08 05:48:03.801406,0 days 00:00:28.795562,6,3,2,10,5.0,,,,,,35.0,45.0,10.0,5.0,,,,,COMPLETE
825,825,0.9086119909627022,2025-01-08 05:48:03.802649,2025-01-08 05:48:30.634513,0 days 00:00:26.831864,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
826,826,0.8847255344741146,2025-01-08 05:48:30.635820,2025-01-08 05:49:01.757680,0 days 00:00:31.121860,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,40.0,,,,,COMPLETE
827,827,0.9005789417767869,2025-01-08 05:49:01.758955,2025-01-08 05:49:33.413227,0 days 00:00:31.654272,5,3,2,10,40.0,,,,,,45.0,45.0,15.0,,,,,,COMPLETE
828,828,0.8887410540095542,2025-01-08 05:49:33.414600,2025-01-08 05:50:00.556053,0 days 00:00:27.141453,5,3,2,10,10.0,,,,,,40.0,50.0,5.0,,,,,,COMPLETE
829,829,0.9086119909627022,2025-01-08 05:50:00.557272,2025-01-08 05:50:27.387146,0 days 00:00:26.829874,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
830,830,0.860221858334689,2025-01-08 05:50:27.388486,2025-01-08 05:50:57.859732,0 days 00:00:30.471246,6,3,2,5,10.0,,,,,,40.0,45.0,10.0,25.0,,,,,COMPLETE
831,831,0.867595855270082,2025-01-08 05:50:57.860976,2025-01-08 05:51:24.160710,0 days 00:00:26.299734,5,3,2,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
832,832,0.9086119909627022,2025-01-08 05:51:24.161943,2025-01-08 05:51:50.991551,0 days 00:00:26.829608,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
833,833,0.8909727174059342,2025-01-08 05:51:50.992775,2025-01-08 05:52:17.258398,0 days 00:00:26.265623,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
834,834,0.9086119909627022,2025-01-08 05:52:17.259740,2025-01-08 05:52:44.210882,0 days 00:00:26.951142,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
835,835,0.8399693562024273,2025-01-08 05:52:44.212079,2025-01-08 05:53:10.635364,0 days 00:00:26.423285,5,3,2,10,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
836,836,0.8796016993518239,2025-01-08 05:53:10.636679,2025-01-08 05:53:41.786141,0 days 00:00:31.149462,6,3,2,10,10.0,,,,,,45.0,50.0,5.0,20.0,,,,,COMPLETE
837,837,0.8511107139117278,2025-01-08 05:53:41.787408,2025-01-08 05:54:09.500080,0 days 00:00:27.712672,5,3,2,15,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
838,838,0.8701103010607858,2025-01-08 05:54:09.501291,2025-01-08 05:54:37.758899,0 days 00:00:28.257608,5,3,2,10,25.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
839,839,0.9086119909627022,2025-01-08 05:54:37.760181,2025-01-08 05:55:04.591183,0 days 00:00:26.831002,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
840,840,0.8717547952441252,2025-01-08 05:55:04.592559,2025-01-08 05:55:34.989764,0 days 00:00:30.397205,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,30.0,,,,,COMPLETE
841,841,0.9046791463905772,2025-01-08 05:55:34.990967,2025-01-08 05:56:02.738105,0 days 00:00:27.747138,5,3,2,15,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
842,842,0.8587279193955537,2025-01-08 05:56:02.739424,2025-01-08 05:56:37.738172,0 days 00:00:34.998748,7,3,2,10,10.0,,,,,,40.0,45.0,10.0,35.0,10.0,,,,COMPLETE
843,843,0.867595855270082,2025-01-08 05:56:37.739612,2025-01-08 05:57:04.036022,0 days 00:00:26.296410,5,3,2,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
844,844,0.8589797479162242,2025-01-08 05:57:04.037251,2025-01-08 05:57:34.189086,0 days 00:00:30.151835,5,3,2,30,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
