,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
721,721,0.825925925925926,2025-01-08 10:51:54.854463,2025-01-08 10:51:58.067101,0 days 00:00:03.212638,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
722,722,0.7037037037037037,2025-01-08 10:51:58.073894,2025-01-08 10:52:01.898252,0 days 00:00:03.824358,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
723,723,0.527536231884058,2025-01-08 10:52:01.899278,2025-01-08 10:52:08.046546,0 days 00:00:06.147268,4,5,1,25,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
724,724,0.0,2025-01-08 10:52:08.047872,2025-01-08 10:52:12.386139,0 days 00:00:04.338267,5,5,1,5,5.0,,,,,,20.0,35.0,20.0,,,,,,COMPLETE
725,725,0.601923076923077,2025-01-08 10:52:12.387109,2025-01-08 10:52:15.550369,0 days 00:00:03.163260,3,5,1,5,10.0,,,,,,25.0,,,,,,,,COMPLETE
726,726,0.825925925925926,2025-01-08 10:52:15.551317,2025-01-08 10:52:18.883851,0 days 00:00:03.332534,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
727,727,0.47777777777777775,2025-01-08 10:52:18.884801,2025-01-08 10:52:22.010095,0 days 00:00:03.125294,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
728,728,0.7777777777777778,2025-01-08 10:52:22.016923,2025-01-08 10:52:24.815387,0 days 00:00:02.798464,2,5,1,5,45.0,,,,,,,,,,,,,,COMPLETE
729,729,0.825925925925926,2025-01-08 10:52:24.822372,2025-01-08 10:52:28.038248,0 days 00:00:03.215876,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
730,730,0.825925925925926,2025-01-08 10:52:28.045026,2025-01-08 10:52:31.263076,0 days 00:00:03.218050,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
731,731,0.4380952380952381,2025-01-08 10:52:31.269886,2025-01-08 10:52:36.141167,0 days 00:00:04.871281,4,5,1,15,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
732,732,0.7751436781609196,2025-01-08 10:52:36.142394,2025-01-08 10:52:38.186360,0 days 00:00:02.043966,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
733,733,0.6192135390741662,2025-01-08 10:52:38.187250,2025-01-08 10:52:41.347345,0 days 00:00:03.160095,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
734,734,0.463620230700976,2025-01-08 10:52:41.354355,2025-01-08 10:52:45.850064,0 days 00:00:04.495709,4,5,2,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
735,735,0.825925925925926,2025-01-08 10:52:45.851064,2025-01-08 10:52:49.073976,0 days 00:00:03.222912,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
736,736,0.5037433155080214,2025-01-08 10:52:49.074874,2025-01-08 10:52:55.790128,0 days 00:00:06.715254,3,5,1,35,5.0,,,,,,20.0,,,,,,,,COMPLETE
737,737,0.7019927536231885,2025-01-08 10:52:55.791294,2025-01-08 10:53:00.936681,0 days 00:00:05.145387,3,5,4,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
738,738,0.7751436781609196,2025-01-08 10:53:00.937809,2025-01-08 10:53:03.101125,0 days 00:00:02.163316,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
739,739,0.7037037037037037,2025-01-08 10:53:03.107932,2025-01-08 10:53:06.810327,0 days 00:00:03.702395,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
740,740,0.3307692307692308,2025-01-08 10:53:06.811410,2025-01-08 10:53:10.449172,0 days 00:00:03.637762,4,5,1,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
741,741,0.5334685598377282,2025-01-08 10:53:10.450094,2025-01-08 10:53:16.632861,0 days 00:00:06.182767,3,5,1,30,5.0,,,,,,20.0,,,,,,,,COMPLETE
742,742,0.7506802721088436,2025-01-08 10:53:16.633999,2025-01-08 10:53:19.142313,0 days 00:00:02.508314,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
743,743,0.825925925925926,2025-01-08 10:53:19.143191,2025-01-08 10:53:22.358652,0 days 00:00:03.215461,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
744,744,0.6243478260869566,2025-01-08 10:53:22.365562,2025-01-08 10:53:26.076055,0 days 00:00:03.710493,3,5,1,10,5.0,,,,,,15.0,,,,,,,,COMPLETE
745,745,0.6874435411020776,2025-01-08 10:53:26.077092,2025-01-08 10:53:29.236357,0 days 00:00:03.159265,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
746,746,0.825925925925926,2025-01-08 10:53:29.237262,2025-01-08 10:53:32.453639,0 days 00:00:03.216377,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
747,747,0.4991304347826087,2025-01-08 10:53:32.460487,2025-01-08 10:53:36.287644,0 days 00:00:03.827157,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
748,748,0.7751436781609196,2025-01-08 10:53:36.288615,2025-01-08 10:53:38.332951,0 days 00:00:02.044336,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
749,749,0.825925925925926,2025-01-08 10:53:38.333859,2025-01-08 10:53:41.552258,0 days 00:00:03.218399,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
750,750,0.0,2025-01-08 10:53:41.559161,2025-01-08 10:53:53.104515,0 days 00:00:11.545354,14,3,1,5,5.0,45.0,30.0,15.0,20.0,,20.0,20.0,40.0,10.0,45.0,50.0,20.0,30.0,COMPLETE
751,751,0.825925925925926,2025-01-08 10:53:53.105924,2025-01-08 10:53:56.329587,0 days 00:00:03.223663,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
752,752,0.825925925925926,2025-01-08 10:53:56.336480,2025-01-08 10:53:59.557337,0 days 00:00:03.220857,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
753,753,0.614622641509434,2025-01-08 10:53:59.564181,2025-01-08 10:54:03.879178,0 days 00:00:04.314997,4,5,1,5,5.0,,,,,,45.0,50.0,,,,,,,COMPLETE
754,754,0.7506802721088436,2025-01-08 10:54:03.880162,2025-01-08 10:54:06.381112,0 days 00:00:02.500950,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
755,755,0.825925925925926,2025-01-08 10:54:06.388054,2025-01-08 10:54:09.604973,0 days 00:00:03.216919,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
756,756,0.0,2025-01-08 10:54:09.611786,2025-01-08 10:54:14.545998,0 days 00:00:04.934212,6,5,1,5,5.0,,,,,,15.0,5.0,30.0,20.0,,,,,COMPLETE
757,757,0.7037037037037037,2025-01-08 10:54:14.547012,2025-01-08 10:54:18.371365,0 days 00:00:03.824353,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
758,758,0.44649257552483357,2025-01-08 10:54:18.372443,2025-01-08 10:54:27.260737,0 days 00:00:08.888294,4,5,1,45,30.0,,,,,,20.0,25.0,,,,,,,COMPLETE
759,759,0.7598627787307033,2025-01-08 10:54:27.261801,2025-01-08 10:54:30.508534,0 days 00:00:03.246733,3,5,1,5,5.0,,,,,,50.0,,,,,,,,COMPLETE
760,760,0.6082621082621082,2025-01-08 10:54:30.509456,2025-01-08 10:54:33.965970,0 days 00:00:03.456514,3,5,1,5,20.0,,,,,,20.0,,,,,,,,COMPLETE
761,761,0.6874435411020776,2025-01-08 10:54:33.966904,2025-01-08 10:54:37.121195,0 days 00:00:03.154291,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
762,762,0.3307692307692308,2025-01-08 10:54:37.128026,2025-01-08 10:54:40.758869,0 days 00:00:03.630843,4,5,1,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
763,763,0.5704330512692881,2025-01-08 10:54:40.765893,2025-01-08 10:54:49.508379,0 days 00:00:08.742486,3,5,1,50,10.0,,,,,,20.0,,,,,,,,COMPLETE
764,764,0.7726333195535345,2025-01-08 10:54:49.509593,2025-01-08 10:54:51.791514,0 days 00:00:02.281921,1,5,1,5,,,,,,,,,,,,,,,COMPLETE
765,765,0.825925925925926,2025-01-08 10:54:51.792370,2025-01-08 10:54:55.017662,0 days 00:00:03.225292,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
766,766,0.6611039794608472,2025-01-08 10:54:55.024513,2025-01-08 10:54:59.906329,0 days 00:00:04.881816,3,5,1,20,5.0,,,,,,20.0,,,,,,,,COMPLETE
767,767,0.7037037037037037,2025-01-08 10:54:59.907474,2025-01-08 10:55:03.713790,0 days 00:00:03.806316,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
768,768,0.7267156862745099,2025-01-08 10:55:03.714895,2025-01-08 10:55:06.582431,0 days 00:00:02.867536,2,5,1,5,25.0,,,,,,,,,,,,,,COMPLETE
769,769,0.47777777777777775,2025-01-08 10:55:06.583321,2025-01-08 10:55:09.713282,0 days 00:00:03.129961,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
770,770,0.7751436781609196,2025-01-08 10:55:09.720428,2025-01-08 10:55:11.761848,0 days 00:00:02.041420,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
771,771,0.577962577962578,2025-01-08 10:55:11.768519,2025-01-08 10:55:15.689374,0 days 00:00:03.920855,4,5,1,5,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
772,772,0.825925925925926,2025-01-08 10:55:15.690480,2025-01-08 10:55:18.914864,0 days 00:00:03.224384,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
773,773,0.825925925925926,2025-01-08 10:55:18.921783,2025-01-08 10:55:22.141387,0 days 00:00:03.219604,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
774,774,0.825925925925926,2025-01-08 10:55:22.148269,2025-01-08 10:55:25.374554,0 days 00:00:03.226285,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
775,775,0.6874435411020776,2025-01-08 10:55:25.375460,2025-01-08 10:55:28.644555,0 days 00:00:03.269095,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
776,776,0.7596153846153846,2025-01-08 10:55:28.651524,2025-01-08 10:55:30.738076,0 days 00:00:02.086552,2,5,2,5,5.0,,,,,,,,,,,,,,COMPLETE
777,777,0.3511111111111111,2025-01-08 10:55:30.744795,2025-01-08 10:55:34.446112,0 days 00:00:03.701317,4,5,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
778,778,0.8081014729950899,2025-01-08 10:55:34.447087,2025-01-08 10:55:37.886115,0 days 00:00:03.439028,2,5,3,5,5.0,,,,,,,,,,,,,,COMPLETE
779,779,0.7341666666666666,2025-01-08 10:55:37.892894,2025-01-08 10:55:41.761261,0 days 00:00:03.868367,3,5,1,10,10.0,,,,,,20.0,,,,,,,,COMPLETE
780,780,0.47777777777777775,2025-01-08 10:55:41.762415,2025-01-08 10:55:44.996617,0 days 00:00:03.234202,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
781,781,0.0,2025-01-08 10:55:45.003640,2025-01-08 10:55:48.918299,0 days 00:00:03.914659,8,5,1,5,5.0,,,,,,20.0,40.0,50.0,45.0,15.0,35.0,,,COMPLETE
782,782,0.4189024390243902,2025-01-08 10:55:48.919552,2025-01-08 10:55:52.677783,0 days 00:00:03.758231,4,5,1,5,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
783,783,0.6091800356506238,2025-01-08 10:55:52.678741,2025-01-08 10:55:55.850861,0 days 00:00:03.172120,3,5,1,5,10.0,,,,,,30.0,,,,,,,,COMPLETE
784,784,0.825925925925926,2025-01-08 10:55:55.857952,2025-01-08 10:55:59.074249,0 days 00:00:03.216297,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
785,785,0.7037037037037037,2025-01-08 10:55:59.081058,2025-01-08 10:56:02.790299,0 days 00:00:03.709241,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
786,786,0.7751436781609196,2025-01-08 10:56:02.791384,2025-01-08 10:56:04.943747,0 days 00:00:02.152363,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
787,787,0.4245614035087719,2025-01-08 10:56:04.944603,2025-01-08 10:56:08.775151,0 days 00:00:03.830548,4,5,1,5,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
788,788,0.13793103448275862,2025-01-08 10:56:08.776118,2025-01-08 10:56:13.178020,0 days 00:00:04.401902,5,7,1,5,5.0,,,,,,20.0,25.0,45.0,,,,,,COMPLETE
789,789,0.4897824653922215,2025-01-08 10:56:13.179000,2025-01-08 10:56:19.010946,0 days 00:00:05.831946,3,5,5,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
790,790,0.76,2025-01-08 10:56:19.018034,2025-01-08 10:56:21.986645,0 days 00:00:02.968611,2,1,1,5,5.0,,,,,,,,,,,,,,COMPLETE
791,791,0.825925925925926,2025-01-08 10:56:21.993396,2025-01-08 10:56:25.215497,0 days 00:00:03.222101,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
792,792,0.825925925925926,2025-01-08 10:56:25.222282,2025-01-08 10:56:28.440089,0 days 00:00:03.217807,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
793,793,0.6874435411020776,2025-01-08 10:56:28.446858,2025-01-08 10:56:31.601354,0 days 00:00:03.154496,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
794,794,0.825925925925926,2025-01-08 10:56:31.608227,2025-01-08 10:56:34.830161,0 days 00:00:03.221934,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
795,795,0.825925925925926,2025-01-08 10:56:34.836970,2025-01-08 10:56:38.171444,0 days 00:00:03.334474,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
796,796,0.765791632485644,2025-01-08 10:56:38.178297,2025-01-08 10:56:41.271604,0 days 00:00:03.093307,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
797,797,0.39803439803439805,2025-01-08 10:56:41.272702,2025-01-08 10:56:45.025521,0 days 00:00:03.752819,4,5,1,5,5.0,,,,,,15.0,35.0,,,,,,,COMPLETE
798,798,0.6192135390741662,2025-01-08 10:56:45.026459,2025-01-08 10:56:48.292630,0 days 00:00:03.266171,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
799,799,0.825925925925926,2025-01-08 10:56:48.300694,2025-01-08 10:56:51.520515,0 days 00:00:03.219821,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
800,800,0.30219780219780223,2025-01-08 10:56:51.527398,2025-01-08 10:56:55.298650,0 days 00:00:03.771252,4,5,1,5,35.0,,,,,,20.0,15.0,,,,,,,COMPLETE
801,801,0.7751436781609196,2025-01-08 10:56:55.299690,2025-01-08 10:56:57.343005,0 days 00:00:02.043315,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
802,802,0.0,2025-01-08 10:56:57.343912,2025-01-08 10:57:01.221185,0 days 00:00:03.877273,10,5,1,5,5.0,,,,,,20.0,5.0,5.0,5.0,5.0,25.0,35.0,45.0,COMPLETE
803,803,0.5819529206625981,2025-01-08 10:57:01.222307,2025-01-08 10:57:05.024378,0 days 00:00:03.802071,3,5,1,10,5.0,,,,,,25.0,,,,,,,,COMPLETE
804,804,0.4991304347826087,2025-01-08 10:57:05.025543,2025-01-08 10:57:08.755997,0 days 00:00:03.730454,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
805,805,0.825925925925926,2025-01-08 10:57:08.757067,2025-01-08 10:57:12.087088,0 days 00:00:03.330021,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
806,806,0.47777777777777775,2025-01-08 10:57:12.095259,2025-01-08 10:57:15.230655,0 days 00:00:03.135396,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
807,807,0.617233560090703,2025-01-08 10:57:15.231594,2025-01-08 10:57:18.551250,0 days 00:00:03.319656,3,5,1,5,40.0,,,,,,20.0,,,,,,,,COMPLETE
808,808,0.7506802721088436,2025-01-08 10:57:18.552209,2025-01-08 10:57:21.056370,0 days 00:00:02.504161,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
809,809,0.825925925925926,2025-01-08 10:57:21.057240,2025-01-08 10:57:24.275755,0 days 00:00:03.218515,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
810,810,0.0,2025-01-08 10:57:24.282504,2025-01-08 10:57:28.942024,0 days 00:00:04.659520,9,5,1,5,5.0,,,,,,20.0,10.0,20.0,15.0,25.0,40.0,15.0,,COMPLETE
811,811,0.825925925925926,2025-01-08 10:57:28.943270,2025-01-08 10:57:32.168874,0 days 00:00:03.225604,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
812,812,0.40617848970251713,2025-01-08 10:57:32.175811,2025-01-08 10:57:36.001932,0 days 00:00:03.826121,4,5,1,5,5.0,,,,,,25.0,45.0,,,,,,,COMPLETE
813,813,0.825925925925926,2025-01-08 10:57:36.002770,2025-01-08 10:57:39.222808,0 days 00:00:03.220038,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
814,814,0.7506802721088436,2025-01-08 10:57:39.229703,2025-01-08 10:57:41.834140,0 days 00:00:02.604437,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
815,815,0.6978813559322035,2025-01-08 10:57:41.840919,2025-01-08 10:57:45.596122,0 days 00:00:03.755203,3,5,2,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
816,816,0.5535714285714286,2025-01-08 10:57:45.602972,2025-01-08 10:57:49.334705,0 days 00:00:03.731733,3,5,1,10,15.0,,,,,,20.0,,,,,,,,COMPLETE
817,817,0.47777777777777775,2025-01-08 10:57:49.335807,2025-01-08 10:57:52.470916,0 days 00:00:03.135109,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
818,818,0.4387755102040816,2025-01-08 10:57:52.471801,2025-01-08 10:57:56.272568,0 days 00:00:03.800767,4,5,1,5,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
819,819,0.782590051457976,2025-01-08 10:57:56.273512,2025-01-08 10:58:00.826600,0 days 00:00:04.553088,3,5,3,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
820,820,0.38865248226950355,2025-01-08 10:58:00.833569,2025-01-08 10:58:03.948816,0 days 00:00:03.115247,3,9,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
821,821,0.825925925925926,2025-01-08 10:58:03.955657,2025-01-08 10:58:07.179099,0 days 00:00:03.223442,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
822,822,0.825925925925926,2025-01-08 10:58:07.185898,2025-01-08 10:58:10.407293,0 days 00:00:03.221395,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
823,823,0.44528301886792454,2025-01-08 10:58:10.414102,2025-01-08 10:58:17.076878,0 days 00:00:06.662776,4,5,1,25,50.0,,,,,,25.0,20.0,,,,,,,COMPLETE
824,824,0.7751436781609196,2025-01-08 10:58:17.078157,2025-01-08 10:58:19.130373,0 days 00:00:02.052216,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
825,825,0.7751436781609196,2025-01-08 10:58:19.131245,2025-01-08 10:58:21.173677,0 days 00:00:02.042432,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
826,826,0.6072874493927125,2025-01-08 10:58:21.180293,2025-01-08 10:58:24.391078,0 days 00:00:03.210785,3,5,1,5,5.0,,,,,,35.0,,,,,,,,COMPLETE
827,827,0.825925925925926,2025-01-08 10:58:24.392068,2025-01-08 10:58:27.616092,0 days 00:00:03.224024,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
828,828,0.825925925925926,2025-01-08 10:58:27.622938,2025-01-08 10:58:30.848711,0 days 00:00:03.225773,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
829,829,0.570754716981132,2025-01-08 10:58:30.853225,2025-01-08 10:58:34.190453,0 days 00:00:03.337228,3,5,1,5,25.0,,,,,,20.0,,,,,,,,COMPLETE
830,830,0.5070679434564523,2025-01-08 10:58:34.198701,2025-01-08 10:58:39.040252,0 days 00:00:04.841551,4,5,1,15,5.0,,,,,,20.0,35.0,,,,,,,COMPLETE
831,831,0.7506802721088436,2025-01-08 10:58:39.041411,2025-01-08 10:58:41.544264,0 days 00:00:02.502853,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
832,832,0.825925925925926,2025-01-08 10:58:41.551075,2025-01-08 10:58:44.881752,0 days 00:00:03.330677,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
833,833,0.47777777777777775,2025-01-08 10:58:44.882801,2025-01-08 10:58:48.019333,0 days 00:00:03.136532,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
834,834,0.7037037037037037,2025-01-08 10:58:48.020236,2025-01-08 10:58:51.723827,0 days 00:00:03.703591,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
835,835,0.6394230769230769,2025-01-08 10:58:51.724963,2025-01-08 10:58:55.593003,0 days 00:00:03.868040,4,3,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
836,836,0.7751436781609196,2025-01-08 10:58:55.593969,2025-01-08 10:58:57.747476,0 days 00:00:02.153507,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
837,837,0.7037037037037037,2025-01-08 10:58:57.754745,2025-01-08 10:59:01.456694,0 days 00:00:03.701949,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
838,838,0.825925925925926,2025-01-08 10:59:01.457775,2025-01-08 10:59:04.686597,0 days 00:00:03.228822,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
839,839,0.825925925925926,2025-01-08 10:59:04.687510,2025-01-08 10:59:07.915268,0 days 00:00:03.227758,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
840,840,0.2936507936507936,2025-01-08 10:59:07.916207,2025-01-08 10:59:13.342485,0 days 00:00:05.426278,4,5,1,20,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
841,841,0.6192135390741662,2025-01-08 10:59:13.343603,2025-01-08 10:59:16.511508,0 days 00:00:03.167905,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
842,842,0.6723484848484849,2025-01-08 10:59:16.512433,2025-01-08 10:59:19.773389,0 days 00:00:03.260956,3,7,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
843,843,0.7751436781609196,2025-01-08 10:59:19.780363,2025-01-08 10:59:21.829280,0 days 00:00:02.048917,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
844,844,0.5744151319064211,2025-01-08 10:59:21.835988,2025-01-08 10:59:27.913107,0 days 00:00:06.077119,3,5,1,30,5.0,,,,,,15.0,,,,,,,,COMPLETE
845,845,0.825925925925926,2025-01-08 10:59:27.914301,2025-01-08 10:59:31.147539,0 days 00:00:03.233238,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
846,846,0.07407407407407407,2025-01-08 10:59:31.148457,2025-01-08 10:59:38.011227,0 days 00:00:06.862770,7,5,1,10,5.0,,,,,,20.0,45.0,40.0,30.0,40.0,,,,COMPLETE
847,847,0.0,2025-01-08 10:59:38.012917,2025-01-08 10:59:45.765198,0 days 00:00:07.752281,11,5,1,5,5.0,10.0,,,,,20.0,30.0,35.0,35.0,10.0,30.0,5.0,50.0,COMPLETE
848,848,0.4818181818181818,2025-01-08 10:59:45.766470,2025-01-08 10:59:51.789726,0 days 00:00:06.023256,4,5,4,5,5.0,,,,,,20.0,5.0,,,,,,,COMPLETE
849,849,0.6192135390741662,2025-01-08 10:59:51.796848,2025-01-08 10:59:54.963788,0 days 00:00:03.166940,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
850,850,0.7751436781609196,2025-01-08 10:59:54.964780,2025-01-08 10:59:57.009133,0 days 00:00:02.044353,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
851,851,0.825925925925926,2025-01-08 10:59:57.015898,2025-01-08 11:00:00.352555,0 days 00:00:03.336657,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
852,852,0.6874435411020776,2025-01-08 11:00:00.359430,2025-01-08 11:00:03.517740,0 days 00:00:03.158310,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
853,853,0.825925925925926,2025-01-08 11:00:03.524640,2025-01-08 11:00:06.751342,0 days 00:00:03.226702,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
854,854,0.4245614035087719,2025-01-08 11:00:06.752244,2025-01-08 11:00:10.585880,0 days 00:00:03.833636,4,5,1,5,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
855,855,0.7751436781609196,2025-01-08 11:00:10.586955,2025-01-08 11:00:12.744694,0 days 00:00:02.157739,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
856,856,0.6035714285714285,2025-01-08 11:00:12.745578,2025-01-08 11:00:15.970861,0 days 00:00:03.225283,3,5,1,5,10.0,,,,,,15.0,,,,,,,,COMPLETE
857,857,0.825925925925926,2025-01-08 11:00:15.977791,2025-01-08 11:00:19.200229,0 days 00:00:03.222438,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
858,858,0.825925925925926,2025-01-08 11:00:19.207116,2025-01-08 11:00:22.429070,0 days 00:00:03.221954,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
859,859,0.4322981366459627,2025-01-08 11:00:22.435914,2025-01-08 11:00:26.792607,0 days 00:00:04.356693,4,5,1,10,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
860,860,0.7751436781609196,2025-01-08 11:00:26.793750,2025-01-08 11:00:28.845125,0 days 00:00:02.051375,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
861,861,0.0,2025-01-08 11:00:28.846007,2025-01-08 11:00:33.218099,0 days 00:00:04.372092,5,5,1,5,5.0,,,,,,20.0,35.0,25.0,,,,,,COMPLETE
862,862,0.6082621082621082,2025-01-08 11:00:33.219123,2025-01-08 11:00:36.684549,0 days 00:00:03.465426,3,5,1,5,20.0,,,,,,20.0,,,,,,,,COMPLETE
863,863,0.825925925925926,2025-01-08 11:00:36.685475,2025-01-08 11:00:39.910212,0 days 00:00:03.224737,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
864,864,0.825925925925926,2025-01-08 11:00:39.917032,2025-01-08 11:00:43.242890,0 days 00:00:03.325858,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
865,865,0.7751436781609196,2025-01-08 11:00:43.249846,2025-01-08 11:00:45.295902,0 days 00:00:02.046056,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
866,866,0.7037037037037037,2025-01-08 11:00:45.296827,2025-01-08 11:00:49.009722,0 days 00:00:03.712895,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
867,867,0.6192135390741662,2025-01-08 11:00:49.011069,2025-01-08 11:00:52.175928,0 days 00:00:03.164859,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
