,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
659,659,0.9032258064516129,2025-01-08 09:27:38.277371,2025-01-08 09:27:44.579719,0 days 00:00:06.302348,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
660,660,0.8663517643789942,2025-01-08 09:27:44.581014,2025-01-08 09:27:50.825567,0 days 00:00:06.244553,7,1,1,45,30.0,,,,,,40.0,35.0,10.0,5.0,15.0,,,,COMPLETE
661,661,0.7329813837176993,2025-01-08 09:27:50.826751,2025-01-08 09:27:57.843164,0 days 00:00:07.016413,8,3,1,45,30.0,,,,,,50.0,40.0,10.0,5.0,15.0,40.0,,,COMPLETE
662,662,0.0,2025-01-08 09:27:57.844515,2025-01-08 09:28:04.704713,0 days 00:00:06.860198,11,1,1,45,30.0,15.0,,,,,35.0,40.0,10.0,5.0,15.0,5.0,20.0,45.0,COMPLETE
663,663,0.7234748010610079,2025-01-08 09:28:04.706038,2025-01-08 09:28:10.850577,0 days 00:00:06.144539,7,1,1,40,30.0,,,,,,30.0,40.0,10.0,10.0,15.0,,,,COMPLETE
664,664,0.8688172043010753,2025-01-08 09:28:10.851764,2025-01-08 09:28:17.306297,0 days 00:00:06.454533,7,1,1,45,25.0,,,,,,35.0,35.0,15.0,50.0,15.0,,,,COMPLETE
665,665,0.9032258064516129,2025-01-08 09:28:17.332420,2025-01-08 09:28:23.537196,0 days 00:00:06.204776,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
666,666,0.9032258064516129,2025-01-08 09:28:23.538597,2025-01-08 09:28:29.876453,0 days 00:00:06.337856,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
667,667,0.0,2025-01-08 09:28:29.877446,2025-01-08 09:28:42.321008,0 days 00:00:12.443562,15,5,1,45,30.0,35.0,20.0,40.0,30.0,15.0,35.0,40.0,5.0,5.0,15.0,50.0,25.0,40.0,COMPLETE
668,668,0.423728813559322,2025-01-08 09:28:42.322495,2025-01-08 09:28:49.160988,0 days 00:00:06.838493,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,10.0,,,COMPLETE
669,669,0.9032258064516129,2025-01-08 09:28:49.162365,2025-01-08 09:28:55.464295,0 days 00:00:06.301930,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
670,670,0.5943562610229276,2025-01-08 09:28:55.465609,2025-01-08 09:29:00.564577,0 days 00:00:05.098968,8,1,5,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,15.0,,,COMPLETE
671,671,0.9032258064516129,2025-01-08 09:29:00.565902,2025-01-08 09:29:06.864394,0 days 00:00:06.298492,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
672,672,0.9032258064516129,2025-01-08 09:29:06.865582,2025-01-08 09:29:13.059641,0 days 00:00:06.194059,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
673,673,0.9032258064516129,2025-01-08 09:29:13.060935,2025-01-08 09:29:19.360486,0 days 00:00:06.299551,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
674,674,0.9032258064516129,2025-01-08 09:29:19.361799,2025-01-08 09:29:25.691175,0 days 00:00:06.329376,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
675,675,0.8570621468926554,2025-01-08 09:29:25.692443,2025-01-08 09:29:32.583994,0 days 00:00:06.891551,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,30.0,,,COMPLETE
676,676,0.9032258064516129,2025-01-08 09:29:32.585348,2025-01-08 09:29:38.890135,0 days 00:00:06.304787,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
677,677,0.9032258064516129,2025-01-08 09:29:38.891316,2025-01-08 09:29:45.083926,0 days 00:00:06.192610,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
678,678,0.9032258064516129,2025-01-08 09:29:45.085188,2025-01-08 09:29:51.385321,0 days 00:00:06.300133,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
679,679,0.7794871794871795,2025-01-08 09:29:51.386495,2025-01-08 09:29:58.339193,0 days 00:00:06.952698,8,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,35.0,,,COMPLETE
680,680,0.9032258064516129,2025-01-08 09:29:58.341002,2025-01-08 09:30:04.640167,0 days 00:00:06.299165,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
681,681,0.9032258064516129,2025-01-08 09:30:04.641502,2025-01-08 09:30:10.834730,0 days 00:00:06.193228,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
682,682,0.8375366568914956,2025-01-08 09:30:10.835961,2025-01-08 09:30:19.571848,0 days 00:00:08.735887,7,1,3,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
683,683,0.9032258064516129,2025-01-08 09:30:19.573134,2025-01-08 09:30:25.772764,0 days 00:00:06.199630,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
684,684,0.5277777777777778,2025-01-08 09:30:25.774259,2025-01-08 09:30:34.861588,0 days 00:00:09.087329,7,1,4,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
685,685,0.0,2025-01-08 09:30:34.862878,2025-01-08 09:30:41.620948,0 days 00:00:06.758070,8,9,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,45.0,,,COMPLETE
686,686,0.9032258064516129,2025-01-08 09:30:41.622234,2025-01-08 09:30:47.927617,0 days 00:00:06.305383,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
687,687,0.8759562841530055,2025-01-08 09:30:47.928827,2025-01-08 09:30:54.312519,0 days 00:00:06.383692,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
688,688,0.8777777777777778,2025-01-08 09:30:54.313765,2025-01-08 09:31:00.594339,0 days 00:00:06.280574,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
689,689,0.861904761904762,2025-01-08 09:31:00.595570,2025-01-08 09:31:07.573322,0 days 00:00:06.977752,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,20.0,,,COMPLETE
690,690,0.7083333333333333,2025-01-08 09:31:07.574672,2025-01-08 09:31:13.373933,0 days 00:00:05.799261,7,3,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
691,691,0.8777777777777778,2025-01-08 09:31:13.375275,2025-01-08 09:31:19.763025,0 days 00:00:06.387750,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
692,692,0.9032258064516129,2025-01-08 09:31:19.764362,2025-01-08 09:31:25.966671,0 days 00:00:06.202309,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
693,693,0.9032258064516129,2025-01-08 09:31:25.968157,2025-01-08 09:31:32.287055,0 days 00:00:06.318898,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
694,694,0.8305084745762712,2025-01-08 09:31:32.288390,2025-01-08 09:31:39.397595,0 days 00:00:07.109205,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,40.0,,,COMPLETE
695,695,0.8942358540454786,2025-01-08 09:31:39.398896,2025-01-08 09:31:45.748417,0 days 00:00:06.349521,7,1,1,45,25.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
696,696,0.7582515611061552,2025-01-08 09:31:45.749693,2025-01-08 09:31:53.471418,0 days 00:00:07.721725,9,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,5.0,50.0,,COMPLETE
697,697,0.9032258064516129,2025-01-08 09:31:53.472714,2025-01-08 09:31:59.666050,0 days 00:00:06.193336,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
698,698,0.9032258064516129,2025-01-08 09:31:59.667131,2025-01-08 09:32:05.972466,0 days 00:00:06.305335,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
699,699,0.2765957446808511,2025-01-08 09:32:05.973775,2025-01-08 09:32:12.710203,0 days 00:00:06.736428,8,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,15.0,,,COMPLETE
700,700,0.8849462365591398,2025-01-08 09:32:12.711525,2025-01-08 09:32:19.182363,0 days 00:00:06.470838,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
701,701,0.8570621468926554,2025-01-08 09:32:19.183683,2025-01-08 09:32:25.416959,0 days 00:00:06.233276,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
702,702,0.9032258064516129,2025-01-08 09:32:25.418387,2025-01-08 09:32:31.750894,0 days 00:00:06.332507,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
703,703,0.9032258064516129,2025-01-08 09:32:31.752178,2025-01-08 09:32:37.948704,0 days 00:00:06.196526,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
704,704,0.8759562841530055,2025-01-08 09:32:37.949748,2025-01-08 09:32:44.332508,0 days 00:00:06.382760,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
705,705,0.8455843469063987,2025-01-08 09:32:44.333849,2025-01-08 09:32:48.563379,0 days 00:00:04.229530,4,3,1,45,30.0,,,,,,35.0,40.0,,,,,,,COMPLETE
706,706,0.7648305084745763,2025-01-08 09:32:48.564613,2025-01-08 09:32:55.607424,0 days 00:00:07.042811,8,1,1,45,25.0,,,,,,35.0,35.0,10.0,5.0,20.0,25.0,,,COMPLETE
707,707,0.9032258064516129,2025-01-08 09:32:55.608702,2025-01-08 09:33:01.807074,0 days 00:00:06.198372,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
708,708,0.0,2025-01-08 09:33:01.808288,2025-01-08 09:33:09.663968,0 days 00:00:07.855680,10,5,1,45,30.0,,,,,,40.0,40.0,5.0,5.0,15.0,35.0,35.0,15.0,COMPLETE
709,709,0.9032258064516129,2025-01-08 09:33:09.665094,2025-01-08 09:33:15.861766,0 days 00:00:06.196672,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
710,710,0.8492769744160178,2025-01-08 09:33:15.863007,2025-01-08 09:33:22.919835,0 days 00:00:07.056828,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,15.0,,,COMPLETE
711,711,0.9032258064516129,2025-01-08 09:33:22.921397,2025-01-08 09:33:29.114646,0 days 00:00:06.193249,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
712,712,0.8481045081967213,2025-01-08 09:33:29.116000,2025-01-08 09:33:32.727175,0 days 00:00:03.611175,3,1,1,45,30.0,,,,,,35.0,,,,,,,,COMPLETE
713,713,0.8066502463054187,2025-01-08 09:33:32.728371,2025-01-08 09:33:38.974277,0 days 00:00:06.245906,7,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,15.0,,,,COMPLETE
714,714,0.40350877192982454,2025-01-08 09:33:38.975525,2025-01-08 09:33:46.000089,0 days 00:00:07.024564,8,1,1,45,25.0,,,,,,40.0,45.0,10.0,5.0,15.0,25.0,,,COMPLETE
715,715,0.8126984126984127,2025-01-08 09:33:46.001406,2025-01-08 09:33:53.277858,0 days 00:00:07.276452,7,1,2,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
716,716,0.9032258064516129,2025-01-08 09:33:53.278947,2025-01-08 09:33:59.474712,0 days 00:00:06.195765,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
717,717,0.8570621468926554,2025-01-08 09:33:59.475995,2025-01-08 09:34:05.977251,0 days 00:00:06.501256,7,1,1,45,25.0,,,,,,45.0,40.0,10.0,5.0,15.0,,,,COMPLETE
718,718,0.8870673952641166,2025-01-08 09:34:05.978424,2025-01-08 09:34:12.139995,0 days 00:00:06.161571,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
719,719,0.7916666666666667,2025-01-08 09:34:12.141392,2025-01-08 09:34:17.967114,0 days 00:00:05.825722,7,1,1,45,5.0,,,,,,35.0,35.0,10.0,5.0,15.0,,,,COMPLETE
720,720,0.8617133791644632,2025-01-08 09:34:17.968081,2025-01-08 09:34:25.238295,0 days 00:00:07.270214,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,50.0,,,COMPLETE
721,721,0.8849462365591398,2025-01-08 09:34:25.239805,2025-01-08 09:34:31.743922,0 days 00:00:06.504117,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
722,722,0.0,2025-01-08 09:34:31.745184,2025-01-08 09:34:41.570427,0 days 00:00:09.825243,12,1,1,45,30.0,25.0,35.0,,,,35.0,45.0,10.0,5.0,20.0,10.0,15.0,50.0,COMPLETE
723,723,0.8688172043010753,2025-01-08 09:34:41.571651,2025-01-08 09:34:48.615342,0 days 00:00:07.043691,8,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,45.0,,,COMPLETE
724,724,0.8082437275985663,2025-01-08 09:34:48.616672,2025-01-08 09:34:57.203668,0 days 00:00:08.586996,7,1,3,45,30.0,,,,,,40.0,35.0,10.0,5.0,15.0,,,,COMPLETE
725,725,0.9032258064516129,2025-01-08 09:34:57.204709,2025-01-08 09:35:03.401843,0 days 00:00:06.197134,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
726,726,0.8759562841530055,2025-01-08 09:35:03.403143,2025-01-08 09:35:09.632309,0 days 00:00:06.229166,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,10.0,20.0,,,,COMPLETE
727,727,0.8570621468926554,2025-01-08 09:35:09.633551,2025-01-08 09:35:15.864178,0 days 00:00:06.230627,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
728,728,0.600250626566416,2025-01-08 09:35:15.865499,2025-01-08 09:35:23.010863,0 days 00:00:07.145364,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,5.0,,,COMPLETE
729,729,0.8777777777777778,2025-01-08 09:35:23.012240,2025-01-08 09:35:29.296004,0 days 00:00:06.283764,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
730,730,0.8849462365591398,2025-01-08 09:35:29.297281,2025-01-08 09:35:35.786348,0 days 00:00:06.489067,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
731,731,0.8759562841530055,2025-01-08 09:35:35.787628,2025-01-08 09:35:42.177417,0 days 00:00:06.389789,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
732,732,0.8595628415300547,2025-01-08 09:35:42.178696,2025-01-08 09:35:48.377101,0 days 00:00:06.198405,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
733,733,0.8870673952641166,2025-01-08 09:35:48.378376,2025-01-08 09:35:54.698371,0 days 00:00:06.319995,7,1,1,45,30.0,,,,,,35.0,35.0,10.0,45.0,20.0,,,,COMPLETE
734,734,0.7529411764705882,2025-01-08 09:35:54.724457,2025-01-08 09:36:01.413620,0 days 00:00:06.689163,8,3,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,20.0,,,COMPLETE
735,735,0.8335648791330925,2025-01-08 09:36:01.414782,2025-01-08 09:36:07.334823,0 days 00:00:05.920041,7,1,1,20,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
736,736,0.8595628415300547,2025-01-08 09:36:07.335973,2025-01-08 09:36:12.929378,0 days 00:00:05.593405,7,1,1,15,25.0,,,,,,30.0,40.0,5.0,5.0,15.0,,,,COMPLETE
737,737,0.9032258064516129,2025-01-08 09:36:12.930518,2025-01-08 09:36:19.236670,0 days 00:00:06.306152,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
738,738,0.0,2025-01-08 09:36:19.237815,2025-01-08 09:36:30.203425,0 days 00:00:10.965610,14,1,1,45,30.0,45.0,15.0,20.0,25.0,,35.0,35.0,10.0,5.0,15.0,35.0,15.0,25.0,COMPLETE
739,739,0.8400226116449971,2025-01-08 09:36:30.205142,2025-01-08 09:36:36.602316,0 days 00:00:06.397174,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,20.0,,,,COMPLETE
740,740,0.8570621468926554,2025-01-08 09:36:36.603673,2025-01-08 09:36:43.604792,0 days 00:00:07.001119,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,30.0,,,COMPLETE
741,741,0.0,2025-01-08 09:36:43.606161,2025-01-08 09:36:49.425218,0 days 00:00:05.819057,7,7,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
742,742,0.8688172043010753,2025-01-08 09:36:49.426474,2025-01-08 09:36:55.920538,0 days 00:00:06.494064,7,1,1,45,30.0,,,,,,45.0,40.0,10.0,10.0,15.0,,,,COMPLETE
743,743,0.8681732580037664,2025-01-08 09:36:55.921730,2025-01-08 09:37:02.716202,0 days 00:00:06.794472,8,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,40.0,,,COMPLETE
744,744,0.8849462365591398,2025-01-08 09:37:02.717531,2025-01-08 09:37:09.183746,0 days 00:00:06.466215,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
745,745,0.8570621468926554,2025-01-08 09:37:09.185103,2025-01-08 09:37:15.416481,0 days 00:00:06.231378,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
746,746,0.8526881720430108,2025-01-08 09:37:15.417836,2025-01-08 09:37:19.720251,0 days 00:00:04.302415,4,1,1,45,30.0,,,,,,35.0,40.0,,,,,,,COMPLETE
747,747,0.8777777777777778,2025-01-08 09:37:19.721751,2025-01-08 09:37:26.960064,0 days 00:00:07.238313,8,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,50.0,,,COMPLETE
748,748,0.8360655737704918,2025-01-08 09:37:26.961399,2025-01-08 09:37:33.107200,0 days 00:00:06.145801,7,1,1,45,30.0,,,,,,30.0,35.0,10.0,5.0,20.0,,,,COMPLETE
749,749,0.844047619047619,2025-01-08 09:37:33.108471,2025-01-08 09:37:39.414578,0 days 00:00:06.306107,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
750,750,0.8849462365591398,2025-01-08 09:37:39.415866,2025-01-08 09:37:45.773931,0 days 00:00:06.358065,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
751,751,0.0,2025-01-08 09:37:45.775213,2025-01-08 09:37:52.368746,0 days 00:00:06.593533,8,3,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,20.0,25.0,,,COMPLETE
752,752,0.9032258064516129,2025-01-08 09:37:52.369943,2025-01-08 09:37:58.626868,0 days 00:00:06.256925,7,1,1,45,35.0,,,,,,35.0,35.0,10.0,5.0,15.0,,,,COMPLETE
753,753,0.9032258064516129,2025-01-08 09:37:58.628176,2025-01-08 09:38:04.934886,0 days 00:00:06.306710,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
754,754,0.8759562841530055,2025-01-08 09:38:04.936195,2025-01-08 09:38:11.215319,0 days 00:00:06.279124,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
755,755,0.8759562841530055,2025-01-08 09:38:11.216660,2025-01-08 09:38:17.798053,0 days 00:00:06.581393,7,1,1,45,30.0,,,,,,50.0,40.0,5.0,5.0,15.0,,,,COMPLETE
756,756,0.7601880877742947,2025-01-08 09:38:17.799387,2025-01-08 09:38:24.955405,0 days 00:00:07.156018,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,45.0,,,COMPLETE
757,757,0.9032258064516129,2025-01-08 09:38:24.956785,2025-01-08 09:38:31.155973,0 days 00:00:06.199188,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
758,758,0.0,2025-01-08 09:38:31.157224,2025-01-08 09:38:41.709432,0 days 00:00:10.552208,7,1,4,45,25.0,,,,,,35.0,35.0,10.0,5.0,20.0,,,,COMPLETE
759,759,0.8375219170075978,2025-01-08 09:38:41.710821,2025-01-08 09:38:47.804011,0 days 00:00:06.093190,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,10.0,10.0,,,,COMPLETE
760,760,0.8849462365591398,2025-01-08 09:38:47.805363,2025-01-08 09:38:54.272762,0 days 00:00:06.467399,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
761,761,0.844047619047619,2025-01-08 09:38:54.274118,2025-01-08 09:39:00.464347,0 days 00:00:06.190229,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
762,762,0.8544980443285528,2025-01-08 09:39:00.465689,2025-01-08 09:39:07.927294,0 days 00:00:07.461605,7,1,2,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
763,763,0.13513513513513514,2025-01-08 09:39:07.928656,2025-01-08 09:39:15.068394,0 days 00:00:07.139738,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,30.0,20.0,5.0,,,COMPLETE
764,764,0.8499583217560434,2025-01-08 09:39:15.069845,2025-01-08 09:39:21.190770,0 days 00:00:06.120925,7,1,1,45,25.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
765,765,0.8852459016393442,2025-01-08 09:39:21.192391,2025-01-08 09:39:27.358896,0 days 00:00:06.166505,7,1,1,45,30.0,,,,,,35.0,35.0,5.0,5.0,15.0,,,,COMPLETE
766,766,0.696969696969697,2025-01-08 09:39:27.360154,2025-01-08 09:39:35.193478,0 days 00:00:07.833324,9,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,40.0,30.0,,COMPLETE
767,767,0.765270227054685,2025-01-08 09:39:35.194530,2025-01-08 09:39:42.315043,0 days 00:00:07.120513,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,20.0,,,COMPLETE
768,768,0.0,2025-01-08 09:39:42.316372,2025-01-08 09:39:48.145417,0 days 00:00:05.829045,7,9,1,45,35.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
769,769,0.43971377459749555,2025-01-08 09:39:48.146672,2025-01-08 09:39:54.208927,0 days 00:00:06.062255,8,1,5,45,30.0,,,,,,35.0,40.0,35.0,5.0,15.0,30.0,,,COMPLETE
770,770,0.620754716981132,2025-01-08 09:39:54.210332,2025-01-08 09:40:00.086220,0 days 00:00:05.875888,7,5,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
771,771,0.8499583217560434,2025-01-08 09:40:00.087544,2025-01-08 09:40:05.968815,0 days 00:00:05.881271,7,1,1,10,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
772,772,0.8595628415300547,2025-01-08 09:40:05.969989,2025-01-08 09:40:12.055593,0 days 00:00:06.085604,7,1,1,45,25.0,,,,,,40.0,40.0,10.0,5.0,20.0,,,,COMPLETE
773,773,0.8688172043010753,2025-01-08 09:40:12.056987,2025-01-08 09:40:18.523452,0 days 00:00:06.466465,7,1,1,45,30.0,,,,,,45.0,40.0,10.0,5.0,10.0,,,,COMPLETE
774,774,0.7393887945670627,2025-01-08 09:40:18.524705,2025-01-08 09:40:24.670845,0 days 00:00:06.146140,7,3,1,45,35.0,,,,,,30.0,40.0,5.0,10.0,15.0,,,,COMPLETE
775,775,0.8570621468926554,2025-01-08 09:40:24.672109,2025-01-08 09:40:31.588941,0 days 00:00:06.916832,8,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,15.0,10.0,,,COMPLETE
776,776,0.9032258064516129,2025-01-08 09:40:31.590298,2025-01-08 09:40:37.792522,0 days 00:00:06.202224,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
777,777,0.8663517643789942,2025-01-08 09:40:37.793857,2025-01-08 09:40:44.223402,0 days 00:00:06.429545,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,10.0,,,,COMPLETE
778,778,0.861904761904762,2025-01-08 09:40:44.224792,2025-01-08 09:40:51.106692,0 days 00:00:06.881900,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,20.0,,,COMPLETE
779,779,0.8708333333333333,2025-01-08 09:40:51.107913,2025-01-08 09:40:57.558624,0 days 00:00:06.450711,7,1,1,45,25.0,,,,,,50.0,40.0,10.0,5.0,15.0,,,,COMPLETE
780,780,0.8371848739495797,2025-01-08 09:40:57.559957,2025-01-08 09:41:00.405319,0 days 00:00:02.845362,2,1,1,50,30.0,,,,,,,,,,,,,,COMPLETE
781,781,0.03125,2025-01-08 09:41:00.416988,2025-01-08 09:41:06.268642,0 days 00:00:05.851654,13,1,1,45,30.0,15.0,5.0,40.0,,,35.0,35.0,10.0,5.0,20.0,35.0,40.0,30.0,COMPLETE
782,782,0.9032258064516129,2025-01-08 09:41:06.270093,2025-01-08 09:41:12.473067,0 days 00:00:06.202974,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
783,783,0.8777777777777778,2025-01-08 09:41:12.474430,2025-01-08 09:41:18.936390,0 days 00:00:06.461960,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,10.0,15.0,,,,COMPLETE
784,784,0.8777777777777778,2025-01-08 09:41:18.937682,2025-01-08 09:41:25.360208,0 days 00:00:06.422526,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
785,785,0.8330091692136705,2025-01-08 09:41:25.361543,2025-01-08 09:41:32.188357,0 days 00:00:06.826814,8,1,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,15.0,,,COMPLETE
786,786,0.8942358540454786,2025-01-08 09:41:32.189747,2025-01-08 09:41:38.408298,0 days 00:00:06.218551,7,1,1,50,30.0,,,,,,30.0,35.0,10.0,5.0,20.0,,,,COMPLETE
787,787,0.883300916921367,2025-01-08 09:41:38.409631,2025-01-08 09:41:44.719397,0 days 00:00:06.309766,7,1,1,45,35.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
788,788,0.847457627118644,2025-01-08 09:41:44.720761,2025-01-08 09:41:51.898505,0 days 00:00:07.177744,8,1,1,45,30.0,,,,,,40.0,40.0,10.0,10.0,15.0,50.0,,,COMPLETE
