,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
423,423,0.9541291040623261,2025-01-01 22:19:34.610470,2025-01-01 22:19:39.371650,0 days 00:00:04.761180,2,145,75.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
424,424,0.9499994444382716,2025-01-01 22:19:39.372111,2025-01-01 22:19:48.219209,0 days 00:00:08.847098,3,130,155.0,,,,,,,,,,,90.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
425,425,0.0,2025-01-01 22:19:48.219720,2025-01-01 22:19:52.407109,0 days 00:00:04.187389,4,135,180.0,,,,,,,,,,,165.0,150.0,,,,,,,6,4.0,,,,,,,,,,,2.0,4.0,,,,,,,COMPLETE
426,426,0.9515931235924993,2025-01-01 22:19:52.407634,2025-01-01 22:19:56.932186,0 days 00:00:04.524552,2,145,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
427,427,0.9608047192386888,2025-01-01 22:19:56.932666,2025-01-01 22:20:02.769257,0 days 00:00:05.836591,2,155,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.9438794464567661,2025-01-01 22:20:02.769731,2025-01-01 22:20:09.352641,0 days 00:00:06.582910,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.9425501583656444,2025-01-01 22:20:09.353080,2025-01-01 22:20:15.884712,0 days 00:00:06.531632,3,140,90.0,,,,,,,,,,,55.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
430,430,0.9616022430510847,2025-01-01 22:20:15.885194,2025-01-01 22:20:21.467668,0 days 00:00:05.582474,2,110,185.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
431,431,0.9590189190854748,2025-01-01 22:20:21.468137,2025-01-01 22:20:26.226955,0 days 00:00:04.758818,2,130,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
432,432,0.9449647161753025,2025-01-01 22:20:26.227550,2025-01-01 22:20:32.669792,0 days 00:00:06.442242,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
433,433,0.0,2025-01-01 22:20:32.670249,2025-01-01 22:20:36.620159,0 days 00:00:03.949910,3,150,145.0,,,,,,,,,,,130.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
434,434,0.95819945582112,2025-01-01 22:20:36.620701,2025-01-01 22:20:42.091707,0 days 00:00:05.471006,2,145,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
435,435,0.9607153826822662,2025-01-01 22:20:42.092174,2025-01-01 22:20:46.846530,0 days 00:00:04.754356,2,135,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
436,436,0.9476285518746224,2025-01-01 22:20:46.847003,2025-01-01 22:20:53.263044,0 days 00:00:06.416041,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.9591344414827017,2025-01-01 22:20:53.263515,2025-01-01 22:20:58.061449,0 days 00:00:04.797934,2,150,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
438,438,0.9425501583656444,2025-01-01 22:20:58.061928,2025-01-01 22:21:02.763806,0 days 00:00:04.701878,2,120,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
439,439,0.9573969122532735,2025-01-01 22:21:02.764272,2025-01-01 22:21:10.531562,0 days 00:00:07.767290,3,155,160.0,,,,,,,,,,,145.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
440,440,0.9429784264697332,2025-01-01 22:21:10.532055,2025-01-01 22:21:16.993422,0 days 00:00:06.461367,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.9532554257095158,2025-01-01 22:21:16.993882,2025-01-01 22:21:25.762963,0 days 00:00:08.769081,3,130,90.0,,,,,,,,,,,20.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
442,442,0.9381908360888049,2025-01-01 22:21:25.763587,2025-01-01 22:21:32.209685,0 days 00:00:06.446098,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
443,443,0.9507118927973199,2025-01-01 22:21:32.210149,2025-01-01 22:21:37.427555,0 days 00:00:05.217406,2,160,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
444,444,0.0,2025-01-01 22:21:37.428074,2025-01-01 22:21:43.766299,0 days 00:00:06.338225,10,145,100.0,,,,,,,,,,,45.0,25.0,175.0,190.0,185.0,65.0,5.0,180.0,6,4.0,,,,,,,,,,,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,COMPLETE
445,445,0.0,2025-01-01 22:21:43.766952,2025-01-01 22:21:55.676933,0 days 00:00:11.909981,14,135,170.0,110.0,170.0,70.0,200.0,,,,,,,35.0,195.0,5.0,55.0,5.0,20.0,40.0,200.0,6,4.0,5.0,4.0,6.0,6.0,,,,,,,6.0,3.0,6.0,5.0,2.0,6.0,5.0,4.0,COMPLETE
446,446,0.9549998749996528,2025-01-01 22:21:55.677625,2025-01-01 22:22:00.906130,0 days 00:00:05.228505,2,150,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
447,447,0.9557957707289928,2025-01-01 22:22:00.906608,2025-01-01 22:22:05.406476,0 days 00:00:04.499868,2,140,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
448,448,0.9305969813020951,2025-01-01 22:22:05.406953,2025-01-01 22:22:11.807777,0 days 00:00:06.400824,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
449,449,0.9541169268441996,2025-01-01 22:22:11.808220,2025-01-01 22:22:16.086315,0 days 00:00:04.278095,2,100,75.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
450,450,0.9616657083093744,2025-01-01 22:22:16.086783,2025-01-01 22:22:24.608803,0 days 00:00:08.522020,3,155,155.0,,,,,,,,,,,110.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
451,451,0.9541260663665352,2025-01-01 22:22:24.609292,2025-01-01 22:22:29.077306,0 days 00:00:04.468014,2,115,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
452,452,0.9607387140902872,2025-01-01 22:22:29.077783,2025-01-01 22:22:33.006710,0 days 00:00:03.928927,2,135,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
453,453,0.9474441383532293,2025-01-01 22:22:33.007307,2025-01-01 22:22:37.999550,0 days 00:00:04.992243,3,150,95.0,,,,,,,,,,,60.0,,,,,,,,5,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
454,454,0.0,2025-01-01 22:22:38.000033,2025-01-01 22:22:46.054471,0 days 00:00:08.054438,11,145,105.0,45.0,,,,,,,,,,155.0,85.0,160.0,110.0,70.0,170.0,60.0,155.0,6,2.0,3.0,,,,,,,,,,3.0,6.0,5.0,2.0,3.0,3.0,2.0,6.0,COMPLETE
455,455,0.9265533625730995,2025-01-01 22:22:46.055201,2025-01-01 22:22:51.345011,0 days 00:00:05.289810,1,135,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
456,456,0.9583322916406243,2025-01-01 22:22:51.345469,2025-01-01 22:22:55.978182,0 days 00:00:04.632713,2,140,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
457,457,0.9424475645113719,2025-01-01 22:22:55.978684,2025-01-01 22:23:04.381356,0 days 00:00:08.402672,3,130,85.0,,,,,,,,,,,25.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
458,458,0.9583332175922711,2025-01-01 22:23:04.381859,2025-01-01 22:23:09.485324,0 days 00:00:05.103465,2,165,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.965767843382509,2025-01-01 22:23:09.485802,2025-01-01 22:23:13.612407,0 days 00:00:04.126605,2,120,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
460,460,0.0,2025-01-01 22:23:13.612888,2025-01-01 22:23:18.920554,0 days 00:00:05.307666,8,120,170.0,,,,,,,,,,,70.0,5.0,65.0,35.0,55.0,190.0,,,6,4.0,,,,,,,,,,,3.0,5.0,4.0,6.0,6.0,5.0,,,COMPLETE
461,461,0.9362364335209081,2025-01-01 22:23:18.921173,2025-01-01 22:23:25.319166,0 days 00:00:06.397993,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.0,2025-01-01 22:23:25.319636,2025-01-01 22:23:28.491619,0 days 00:00:03.171983,3,115,165.0,,,,,,,,,,,175.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
463,463,0.9557983071692108,2025-01-01 22:23:28.492105,2025-01-01 22:23:33.101225,0 days 00:00:04.609120,2,110,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
464,464,0.9633360092666925,2025-01-01 22:23:33.101707,2025-01-01 22:23:38.087131,0 days 00:00:04.985424,2,125,170.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
465,465,0.9279920084729443,2025-01-01 22:23:38.087734,2025-01-01 22:23:43.391871,0 days 00:00:05.304137,1,125,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
466,466,0.9533328148090534,2025-01-01 22:23:43.392329,2025-01-01 22:23:48.549167,0 days 00:00:05.156838,2,115,170.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
467,467,0.9382024351083758,2025-01-01 22:23:48.549707,2025-01-01 22:23:58.984674,0 days 00:00:10.434967,3,120,175.0,,,,,,,,,,,100.0,,,,,,,,3,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
468,468,0.9574582345542979,2025-01-01 22:23:58.985166,2025-01-01 22:24:03.812818,0 days 00:00:04.827652,2,125,170.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.0,2025-01-01 22:24:03.813315,2025-01-01 22:24:08.623365,0 days 00:00:04.810050,7,115,180.0,,,,,,,,,,,90.0,105.0,140.0,130.0,85.0,,,,2,4.0,,,,,,,,,,,6.0,3.0,2.0,3.0,5.0,,,,COMPLETE
470,470,0.9523785594639866,2025-01-01 22:24:08.623952,2025-01-01 22:24:13.617948,0 days 00:00:04.993996,2,125,180.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
471,471,0.9562313733168004,2025-01-01 22:24:13.618424,2025-01-01 22:24:19.039839,0 days 00:00:05.421415,1,130,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
472,472,0.9549998749996528,2025-01-01 22:24:19.040298,2025-01-01 22:24:24.451170,0 days 00:00:05.410872,2,120,170.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
473,473,0.9524640342822162,2025-01-01 22:24:24.451654,2025-01-01 22:24:35.764853,0 days 00:00:11.313199,3,125,165.0,,,,,,,,,,,135.0,,,,,,,,4,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
474,474,0.9438805571599818,2025-01-01 22:24:35.765353,2025-01-01 22:24:41.747029,0 days 00:00:05.981676,1,125,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
475,475,0.9582608695652174,2025-01-01 22:24:41.747626,2025-01-01 22:24:46.352129,0 days 00:00:04.604503,2,110,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
476,476,0.0,2025-01-01 22:24:46.352612,2025-01-01 22:24:51.272542,0 days 00:00:04.919930,4,120,80.0,,,,,,,,,,,185.0,70.0,,,,,,,6,4.0,,,,,,,,,,,5.0,4.0,,,,,,,COMPLETE
477,477,0.9599383495402694,2025-01-01 22:24:51.273073,2025-01-01 22:24:56.983608,0 days 00:00:05.710535,2,160,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
478,478,0.9566637685104681,2025-01-01 22:24:56.984140,2025-01-01 22:25:03.380748,0 days 00:00:06.396608,3,125,160.0,,,,,,,,,,,125.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
479,479,0.9582710874266984,2025-01-01 22:25:03.381250,2025-01-01 22:25:08.103877,0 days 00:00:04.722627,2,130,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
480,480,0.9549998749996528,2025-01-01 22:25:08.104395,2025-01-01 22:25:14.838430,0 days 00:00:06.734035,2,130,190.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
481,481,0.9401477832512315,2025-01-01 22:25:14.838920,2025-01-01 22:25:20.984762,0 days 00:00:06.145842,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
482,482,0.9482295359778803,2025-01-01 22:25:20.985220,2025-01-01 22:25:25.226971,0 days 00:00:04.241751,2,115,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
483,483,0.9507118927973199,2025-01-01 22:25:25.227444,2025-01-01 22:25:31.347886,0 days 00:00:06.120442,2,155,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
484,484,0.0,2025-01-01 22:25:31.348379,2025-01-01 22:25:40.800857,0 days 00:00:09.452478,15,130,85.0,135.0,45.0,140.0,115.0,35.0,,,,,,80.0,95.0,90.0,75.0,105.0,5.0,25.0,95.0,6,4.0,5.0,6.0,5.0,2.0,3.0,,,,,,2.0,5.0,3.0,6.0,3.0,2.0,4.0,3.0,COMPLETE
485,485,0.9391412757077933,2025-01-01 22:25:40.801543,2025-01-01 22:25:47.452601,0 days 00:00:06.651058,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
486,486,0.949126038542229,2025-01-01 22:25:47.453196,2025-01-01 22:25:53.164095,0 days 00:00:05.710899,3,70,185.0,,,,,,,,,,,50.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
487,487,0.9608047192386888,2025-01-01 22:25:53.164604,2025-01-01 22:25:58.266037,0 days 00:00:05.101433,2,155,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
488,488,0.9575311846564281,2025-01-01 22:25:58.266569,2025-01-01 22:26:05.134025,0 days 00:00:06.867456,3,105,70.0,,,,,,,,,,,200.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
489,489,0.96,2025-01-01 22:26:05.134524,2025-01-01 22:26:10.336955,0 days 00:00:05.202431,2,150,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
490,490,0.9466749555336822,2025-01-01 22:26:10.337446,2025-01-01 22:26:16.740584,0 days 00:00:06.403138,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
491,491,0.9375544277116787,2025-01-01 22:26:16.741069,2025-01-01 22:26:24.215978,0 days 00:00:07.474909,2,160,165.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
492,492,0.9515764008116123,2025-01-01 22:26:24.216464,2025-01-01 22:26:30.021600,0 days 00:00:05.805136,3,120,180.0,,,,,,,,,,,160.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
493,493,0.9532604787665448,2025-01-01 22:26:30.022103,2025-01-01 22:26:34.197027,0 days 00:00:04.174924,2,125,80.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
494,494,0.9428658945710202,2025-01-01 22:26:34.197511,2025-01-01 22:26:40.376669,0 days 00:00:06.179158,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
495,495,0.9457837359555251,2025-01-01 22:26:40.377134,2025-01-01 22:26:49.945818,0 days 00:00:09.568684,3,135,170.0,,,,,,,,,,,120.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
496,496,0.9483383148701652,2025-01-01 22:26:49.946451,2025-01-01 22:26:54.419670,0 days 00:00:04.473219,2,150,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
497,497,0.9457837359555251,2025-01-01 22:26:54.420146,2025-01-01 22:26:58.870581,0 days 00:00:04.450435,2,125,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
498,498,0.9467514513205296,2025-01-01 22:26:58.871117,2025-01-01 22:27:05.316531,0 days 00:00:06.445414,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
499,499,0.9583273147479416,2025-01-01 22:27:05.316989,2025-01-01 22:27:09.782880,0 days 00:00:04.465891,2,110,115.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
500,500,0.9333433355838396,2025-01-01 22:27:09.783362,2025-01-01 22:27:18.837853,0 days 00:00:09.054491,3,135,160.0,,,,,,,,,,,40.0,,,,,,,,3,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
501,501,0.0,2025-01-01 22:27:18.838365,2025-01-01 22:27:30.405767,0 days 00:00:11.567402,16,170,190.0,90.0,80.0,60.0,30.0,170.0,120.0,,,,,75.0,60.0,130.0,200.0,140.0,135.0,95.0,185.0,6,4.0,4.0,5.0,3.0,4.0,5.0,4.0,,,,,6.0,2.0,5.0,4.0,4.0,2.0,5.0,2.0,COMPLETE
502,502,0.9482374188945126,2025-01-01 22:27:30.406617,2025-01-01 22:27:35.042091,0 days 00:00:04.635474,2,145,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
503,503,0.0,2025-01-01 22:27:35.042583,2025-01-01 22:27:40.991912,0 days 00:00:05.949329,6,140,85.0,,,,,,,,,,,65.0,170.0,45.0,95.0,,,,,4,4.0,,,,,,,,,,,2.0,6.0,4.0,5.0,,,,,COMPLETE
504,504,0.0,2025-01-01 22:27:40.992505,2025-01-01 22:27:52.088791,0 days 00:00:11.096286,17,130,175.0,60.0,120.0,10.0,70.0,75.0,30.0,65.0,,,,105.0,135.0,110.0,15.0,15.0,105.0,105.0,85.0,6,4.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,,,,4.0,4.0,6.0,2.0,2.0,3.0,6.0,5.0,COMPLETE
505,505,0.9438794464567661,2025-01-01 22:27:52.089624,2025-01-01 22:27:58.487452,0 days 00:00:06.397828,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
506,506,0.9591344414827017,2025-01-01 22:27:58.488065,2025-01-01 22:28:03.635369,0 days 00:00:05.147304,2,145,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
507,507,0.94566394907304,2025-01-01 22:28:03.635860,2025-01-01 22:28:13.711876,0 days 00:00:10.076016,4,130,90.0,,,,,,,,,,,30.0,50.0,,,,,,,6,4.0,,,,,,,,,,,3.0,3.0,,,,,,,COMPLETE
508,508,0.9324898303714945,2025-01-01 22:28:13.712458,2025-01-01 22:28:20.128672,0 days 00:00:06.416214,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.9466660740674897,2025-01-01 22:28:20.129151,2025-01-01 22:28:31.282698,0 days 00:00:11.153547,3,155,175.0,,,,,,,,,,,95.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
510,510,0.9632772849271315,2025-01-01 22:28:31.283211,2025-01-01 22:28:35.896471,0 days 00:00:04.613260,2,115,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.0,2025-01-01 22:28:35.896965,2025-01-01 22:28:49.902297,0 days 00:00:14.005332,19,115,100.0,25.0,20.0,180.0,150.0,120.0,75.0,160.0,5.0,105.0,,80.0,35.0,195.0,40.0,165.0,80.0,70.0,115.0,6,5.0,4.0,3.0,6.0,5.0,4.0,5.0,5.0,4.0,2.0,,6.0,5.0,3.0,4.0,3.0,6.0,2.0,6.0,COMPLETE
512,512,0.9649490512608977,2025-01-01 22:28:49.903243,2025-01-01 22:28:54.537490,0 days 00:00:04.634247,2,110,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
513,513,0.9583997785160576,2025-01-01 22:28:54.537980,2025-01-01 22:28:59.281530,0 days 00:00:04.743550,3,115,95.0,,,,,,,,,,,60.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
514,514,0.9624723140449876,2025-01-01 22:28:59.282181,2025-01-01 22:29:04.007238,0 days 00:00:04.725057,2,115,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
515,515,0.9599995555506172,2025-01-01 22:29:04.007729,2025-01-01 22:29:08.270123,0 days 00:00:04.262394,2,120,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
516,516,0.9499254428139414,2025-01-01 22:29:08.270616,2025-01-01 22:29:12.457307,0 days 00:00:04.186691,2,125,95.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
517,517,0.9524636326198983,2025-01-01 22:29:12.457855,2025-01-01 22:29:16.631353,0 days 00:00:04.173498,2,110,100.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
518,518,0.9616657083093744,2025-01-01 22:29:16.631842,2025-01-01 22:29:22.916855,0 days 00:00:06.285013,3,105,110.0,,,,,,,,,,,140.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
519,519,0.9362364335209081,2025-01-01 22:29:22.917357,2025-01-01 22:29:28.986503,0 days 00:00:06.069146,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.9381908360888049,2025-01-01 22:29:28.986989,2025-01-01 22:29:35.403919,0 days 00:00:06.416930,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
521,521,0.9548545861297539,2025-01-01 22:29:35.404388,2025-01-01 22:29:40.396344,0 days 00:00:04.991956,2,125,105.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
522,522,0.9640805159273012,2025-01-01 22:29:40.396841,2025-01-01 22:29:45.658571,0 days 00:00:05.261730,2,135,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
523,523,0.9531799229872233,2025-01-01 22:29:45.659062,2025-01-01 22:29:52.010004,0 days 00:00:06.350942,3,115,85.0,,,,,,,,,,,150.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
524,524,0.9599332220367278,2025-01-01 22:29:52.010516,2025-01-01 22:29:56.761253,0 days 00:00:04.750737,2,130,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
525,525,0.9582664437012263,2025-01-01 22:29:56.761744,2025-01-01 22:30:02.244115,0 days 00:00:05.482371,2,140,90.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
526,526,0.9447795877447658,2025-01-01 22:30:02.244608,2025-01-01 22:30:08.474092,0 days 00:00:06.229484,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
527,527,0.0,2025-01-01 22:30:08.474603,2025-01-01 22:30:18.495337,0 days 00:00:10.020734,12,120,135.0,160.0,140.0,,,,,,,,,110.0,145.0,170.0,135.0,185.0,25.0,80.0,105.0,6,4.0,6.0,4.0,,,,,,,,,4.0,2.0,5.0,5.0,4.0,5.0,3.0,3.0,COMPLETE
528,528,0.9549998749996528,2025-01-01 22:30:18.496134,2025-01-01 22:30:23.336244,0 days 00:00:04.840110,3,130,85.0,,,,,,,,,,,195.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
529,529,0.9524621728557199,2025-01-01 22:30:23.336761,2025-01-01 22:30:27.676240,0 days 00:00:04.339479,2,125,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
530,530,0.9524560788438317,2025-01-01 22:30:27.676741,2025-01-01 22:30:32.166916,0 days 00:00:04.490175,2,115,100.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
531,531,0.9439602683103908,2025-01-01 22:30:32.167412,2025-01-01 22:30:38.580770,0 days 00:00:06.413358,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
532,532,0.9658557689107791,2025-01-01 22:30:38.581254,2025-01-01 22:30:43.150046,0 days 00:00:04.568792,2,140,80.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
533,533,0.93828841344818,2025-01-01 22:30:43.150551,2025-01-01 22:30:53.027760,0 days 00:00:09.877209,3,145,85.0,,,,,,,,,,,5.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
534,534,0.9607370184254607,2025-01-01 22:30:53.028295,2025-01-01 22:30:57.597305,0 days 00:00:04.569010,2,140,80.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
