,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
435,435,0.7580015612802498,2025-01-01 07:39:20.096262,2025-01-01 07:39:25.449364,0 days 00:00:05.353102,3,180,180.0,,,,,,,,,,,150.0,,,,,,,,5,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
436,436,0.8696969696969696,2025-01-01 07:39:25.449854,2025-01-01 07:39:28.347894,0 days 00:00:02.898040,1,135,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.8380355276907001,2025-01-01 07:39:28.348327,2025-01-01 07:39:34.584144,0 days 00:00:06.235817,3,150,60.0,,,,,,,,,,,185.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
438,438,0.8387096774193549,2025-01-01 07:39:34.584635,2025-01-01 07:39:38.302169,0 days 00:00:03.717534,2,185,70.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
439,439,0.0,2025-01-01 07:39:38.302630,2025-01-01 07:39:41.293097,0 days 00:00:02.990467,4,170,190.0,,,,,,,,,,,195.0,120.0,,,,,,,2,4.0,,,,,,,,,,,5.0,4.0,,,,,,,COMPLETE
440,440,0.8548009367681498,2025-01-01 07:39:41.293603,2025-01-01 07:39:44.928692,0 days 00:00:03.635089,2,110,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.0,2025-01-01 07:39:44.929310,2025-01-01 07:39:51.991795,0 days 00:00:07.062485,14,125,80.0,185.0,115.0,45.0,170.0,,,,,,,35.0,160.0,135.0,130.0,45.0,70.0,90.0,95.0,2,3.0,3.0,2.0,4.0,3.0,,,,,,,2.0,3.0,3.0,2.0,2.0,4.0,6.0,4.0,COMPLETE
442,442,0.861904761904762,2025-01-01 07:39:51.992553,2025-01-01 07:39:54.939950,0 days 00:00:02.947397,1,115,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
443,443,0.7902680197762164,2025-01-01 07:39:54.940379,2025-01-01 07:40:00.339203,0 days 00:00:05.398824,3,120,75.0,,,,,,,,,,,140.0,,,,,,,,2,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
444,444,0.8709677419354839,2025-01-01 07:40:00.339707,2025-01-01 07:40:05.666491,0 days 00:00:05.326784,3,145,85.0,,,,,,,,,,,60.0,,,,,,,,2,5.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
445,445,0.0,2025-01-01 07:40:05.666985,2025-01-01 07:40:12.001545,0 days 00:00:06.334560,10,160,70.0,,,,,,,,,,,70.0,180.0,20.0,115.0,185.0,45.0,110.0,80.0,2,2.0,,,,,,,,,,,2.0,6.0,5.0,6.0,5.0,2.0,3.0,6.0,COMPLETE
446,446,0.8385416666666667,2025-01-01 07:40:12.002206,2025-01-01 07:40:16.157175,0 days 00:00:04.154969,2,180,180.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
447,447,0.8600924499229583,2025-01-01 07:40:16.157638,2025-01-01 07:40:19.116362,0 days 00:00:02.958724,1,190,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
448,448,0.0,2025-01-01 07:40:19.116792,2025-01-01 07:40:21.273444,0 days 00:00:02.156652,4,170,40.0,,,,,,,,,,,130.0,145.0,,,,,,,2,2.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
449,449,0.8380355276907001,2025-01-01 07:40:21.273942,2025-01-01 07:40:25.452373,0 days 00:00:04.178431,2,200,165.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
450,450,0.8548009367681498,2025-01-01 07:40:25.452851,2025-01-01 07:40:29.120560,0 days 00:00:03.667709,2,175,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
451,451,0.7606951871657754,2025-01-01 07:40:29.121013,2025-01-01 07:40:35.223759,0 days 00:00:06.102746,3,130,5.0,,,,,,,,,,,45.0,,,,,,,,2,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
452,452,0.8499583217560434,2025-01-01 07:40:35.224250,2025-01-01 07:40:37.931243,0 days 00:00:02.706993,1,135,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
453,453,0.8225344782721832,2025-01-01 07:40:37.931678,2025-01-01 07:40:41.633755,0 days 00:00:03.702077,2,140,175.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
454,454,0.8548009367681498,2025-01-01 07:40:41.634208,2025-01-01 07:40:48.211409,0 days 00:00:06.577201,3,180,65.0,,,,,,,,,,,105.0,,,,,,,,2,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
455,455,0.8709677419354839,2025-01-01 07:40:48.212065,2025-01-01 07:40:51.850894,0 days 00:00:03.638829,2,85,95.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
456,456,0.8385416666666667,2025-01-01 07:40:51.851344,2025-01-01 07:40:57.361079,0 days 00:00:05.509735,3,110,85.0,,,,,,,,,,,175.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
457,457,0.8387096774193549,2025-01-01 07:40:57.361574,2025-01-01 07:41:01.013846,0 days 00:00:03.652272,2,125,80.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
458,458,0.8452380952380952,2025-01-01 07:41:01.014318,2025-01-01 07:41:05.489878,0 days 00:00:04.475560,2,185,120.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.7968253968253969,2025-01-01 07:41:05.490344,2025-01-01 07:41:10.339515,0 days 00:00:04.849171,3,120,75.0,,,,,,,,,,,155.0,,,,,,,,5,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
460,460,0.0,2025-01-01 07:41:10.339992,2025-01-01 07:41:13.673407,0 days 00:00:03.333415,5,165,185.0,,,,,,,,,,,165.0,80.0,190.0,,,,,,2,4.0,,,,,,,,,,,3.0,4.0,6.0,,,,,,COMPLETE
461,461,0.8548009367681498,2025-01-01 07:41:13.673972,2025-01-01 07:41:17.722146,0 days 00:00:04.048174,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.8385416666666667,2025-01-01 07:41:17.722592,2025-01-01 07:41:21.380094,0 days 00:00:03.657502,2,160,175.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
463,463,0.7732497387669801,2025-01-01 07:41:21.380560,2025-01-01 07:41:26.287959,0 days 00:00:04.907399,3,175,195.0,,,,,,,,,,,180.0,,,,,,,,4,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
464,464,0.8225344782721832,2025-01-01 07:41:26.288443,2025-01-01 07:41:30.415496,0 days 00:00:04.127053,2,170,140.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
465,465,0.0,2025-01-01 07:41:30.415961,2025-01-01 07:41:32.074411,0 days 00:00:01.658450,4,115,80.0,,,,,,,,,,,190.0,65.0,,,,,,,2,2.0,,,,,,,,,,,2.0,2.0,,,,,,,COMPLETE
466,466,0.8709677419354839,2025-01-01 07:41:32.074906,2025-01-01 07:41:38.713175,0 days 00:00:06.638269,3,105,85.0,,,,,,,,,,,165.0,,,,,,,,2,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
467,467,0.8696969696969696,2025-01-01 07:41:38.713684,2025-01-01 07:41:41.728782,0 days 00:00:03.015098,1,185,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
468,468,0.8130618720253834,2025-01-01 07:41:41.729215,2025-01-01 07:41:46.022322,0 days 00:00:04.293107,2,10,70.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.0,2025-01-01 07:41:46.022813,2025-01-01 07:41:49.518088,0 days 00:00:03.495275,6,195,180.0,,,,,,,,,,,30.0,130.0,40.0,40.0,,,,,2,2.0,,,,,,,,,,,4.0,6.0,3.0,3.0,,,,,COMPLETE
470,470,0.8225344782721832,2025-01-01 07:41:49.518823,2025-01-01 07:41:53.155460,0 days 00:00:03.636637,2,95,75.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
471,471,0.8360655737704918,2025-01-01 07:41:53.155930,2025-01-01 07:41:59.201458,0 days 00:00:06.045528,3,155,190.0,,,,,,,,,,,95.0,,,,,,,,2,6.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
472,472,0.8548009367681498,2025-01-01 07:41:59.201959,2025-01-01 07:42:02.854444,0 days 00:00:03.652485,2,45,85.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
473,473,0.0,2025-01-01 07:42:02.854915,2025-01-01 07:42:05.426131,0 days 00:00:02.571216,4,145,90.0,,,,,,,,,,,200.0,95.0,,,,,,,2,4.0,,,,,,,,,,,3.0,3.0,,,,,,,COMPLETE
474,474,0.8448275862068966,2025-01-01 07:42:05.426630,2025-01-01 07:42:08.604630,0 days 00:00:03.178000,1,125,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
475,475,0.80625,2025-01-01 07:42:08.605076,2025-01-01 07:42:16.645177,0 days 00:00:08.040101,4,135,75.0,,,,,,,,,,,170.0,55.0,,,,,,,2,5.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
476,476,0.8544980443285528,2025-01-01 07:42:16.645704,2025-01-01 07:42:22.554605,0 days 00:00:05.908901,3,120,175.0,,,,,,,,,,,115.0,,,,,,,,2,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
477,477,0.8193548387096774,2025-01-01 07:42:22.555119,2025-01-01 07:42:26.437846,0 days 00:00:03.882727,2,180,150.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
478,478,0.8225344782721832,2025-01-01 07:42:26.438314,2025-01-01 07:42:30.852039,0 days 00:00:04.413725,2,175,65.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
479,479,0.8696969696969696,2025-01-01 07:42:30.852517,2025-01-01 07:42:33.862501,0 days 00:00:03.009984,1,150,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
480,480,0.8385416666666667,2025-01-01 07:42:33.862935,2025-01-01 07:42:38.458381,0 days 00:00:04.595446,3,65,185.0,,,,,,,,,,,80.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
481,481,0.8221642764015646,2025-01-01 07:42:38.458872,2025-01-01 07:42:42.581104,0 days 00:00:04.122232,2,170,165.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
482,482,0.0,2025-01-01 07:42:42.581588,2025-01-01 07:42:53.578911,0 days 00:00:10.997323,19,190,70.0,35.0,50.0,100.0,75.0,170.0,95.0,150.0,195.0,60.0,,185.0,110.0,150.0,190.0,35.0,140.0,185.0,50.0,2,2.0,5.0,4.0,6.0,5.0,2.0,3.0,5.0,4.0,4.0,,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,COMPLETE
483,483,0.7889499869075673,2025-01-01 07:42:53.579967,2025-01-01 07:42:58.124209,0 days 00:00:04.544242,3,140,170.0,,,,,,,,,,,110.0,,,,,,,,2,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
484,484,0.8548009367681498,2025-01-01 07:42:58.124710,2025-01-01 07:43:02.387520,0 days 00:00:04.262810,3,130,80.0,,,,,,,,,,,145.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
485,485,0.903125,2025-01-01 07:43:02.388013,2025-01-01 07:43:06.518024,0 days 00:00:04.130011,2,100,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
486,486,0.8130618720253834,2025-01-01 07:43:06.518510,2025-01-01 07:43:10.178631,0 days 00:00:03.660121,2,90,95.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
487,487,0.861904761904762,2025-01-01 07:43:10.179106,2025-01-01 07:43:13.297012,0 days 00:00:03.117906,1,115,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
488,488,0.8380355276907001,2025-01-01 07:43:13.297458,2025-01-01 07:43:17.806259,0 days 00:00:04.508801,3,75,100.0,,,,,,,,,,,195.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
489,489,0.8538884524744697,2025-01-01 07:43:17.806768,2025-01-01 07:43:21.913535,0 days 00:00:04.106767,2,15,90.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
490,490,0.8548009367681498,2025-01-01 07:43:21.914044,2025-01-01 07:43:25.801803,0 days 00:00:03.887759,2,50,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
491,491,0.8387096774193549,2025-01-01 07:43:25.802272,2025-01-01 07:43:31.937626,0 days 00:00:06.135354,3,40,95.0,,,,,,,,,,,55.0,,,,,,,,2,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
492,492,0.8777777777777778,2025-01-01 07:43:31.938133,2025-01-01 07:43:35.391409,0 days 00:00:03.453276,2,100,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
493,493,0.861904761904762,2025-01-01 07:43:35.391886,2025-01-01 07:43:37.895011,0 days 00:00:02.503125,1,30,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
494,494,0.8868318122555411,2025-01-01 07:43:37.895459,2025-01-01 07:43:41.512247,0 days 00:00:03.616788,2,100,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
495,495,0.8708333333333333,2025-01-01 07:43:41.512720,2025-01-01 07:43:45.157290,0 days 00:00:03.644570,2,95,110.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
496,496,0.8455843469063987,2025-01-01 07:43:45.157794,2025-01-01 07:43:48.774959,0 days 00:00:03.617165,2,100,135.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
497,497,0.8696969696969696,2025-01-01 07:43:48.775433,2025-01-01 07:43:51.878671,0 days 00:00:03.103238,1,100,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
498,498,0.8637295081967213,2025-01-01 07:43:51.879130,2025-01-01 07:43:54.669702,0 days 00:00:02.790572,1,105,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
499,499,0.8709677419354839,2025-01-01 07:43:54.670296,2025-01-01 07:43:58.122781,0 days 00:00:03.452485,2,95,130.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
500,500,0.8544980443285528,2025-01-01 07:43:58.123242,2025-01-01 07:44:01.793268,0 days 00:00:03.670026,2,100,155.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
501,501,0.87042842215256,2025-01-01 07:44:01.793754,2025-01-01 07:44:05.445631,0 days 00:00:03.651877,2,90,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
502,502,0.8708333333333333,2025-01-01 07:44:05.446099,2025-01-01 07:44:09.125528,0 days 00:00:03.679429,2,105,85.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
503,503,0.7742165242165242,2025-01-01 07:44:09.126020,2025-01-01 07:44:12.279762,0 days 00:00:03.153742,1,100,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
504,504,0.8863576852579209,2025-01-01 07:44:12.280215,2025-01-01 07:44:15.921021,0 days 00:00:03.640806,2,95,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
505,505,0.8455843469063987,2025-01-01 07:44:15.921498,2025-01-01 07:44:19.776970,0 days 00:00:03.855472,2,95,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
506,506,0.7823850851816136,2025-01-01 07:44:19.777442,2025-01-01 07:44:23.670775,0 days 00:00:03.893333,3,100,120.0,,,,,,,,,,,190.0,,,,,,,,6,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
507,507,0.8696969696969696,2025-01-01 07:44:23.671263,2025-01-01 07:44:26.506749,0 days 00:00:02.835486,1,95,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
508,508,0.8548009367681498,2025-01-01 07:44:26.507203,2025-01-01 07:44:30.133837,0 days 00:00:03.626634,2,105,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.8387096774193549,2025-01-01 07:44:30.134308,2025-01-01 07:44:34.709229,0 days 00:00:04.574921,3,90,115.0,,,,,,,,,,,85.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
510,510,0.8548009367681498,2025-01-01 07:44:34.709734,2025-01-01 07:44:38.349052,0 days 00:00:03.639318,2,105,130.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.8064516129032258,2025-01-01 07:44:38.349535,2025-01-01 07:44:44.483321,0 days 00:00:06.133786,3,95,125.0,,,,,,,,,,,65.0,,,,,,,,2,2.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
512,512,0.80625,2025-01-01 07:44:44.483858,2025-01-01 07:44:48.137346,0 days 00:00:03.653488,2,110,110.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
513,513,0.0,2025-01-01 07:44:48.137830,2025-01-01 07:44:49.907778,0 days 00:00:01.769948,4,100,125.0,,,,,,,,,,,180.0,20.0,,,,,,,5,2.0,,,,,,,,,,,2.0,2.0,,,,,,,COMPLETE
514,514,0.8448275862068966,2025-01-01 07:44:49.908414,2025-01-01 07:44:52.891294,0 days 00:00:02.982880,1,105,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
515,515,0.8863576852579209,2025-01-01 07:44:52.891757,2025-01-01 07:44:56.580654,0 days 00:00:03.688897,2,100,130.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
516,516,0.8501567398119122,2025-01-01 07:44:56.581143,2025-01-01 07:44:59.731014,0 days 00:00:03.149871,1,95,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
517,517,0.8800719054956343,2025-01-01 07:44:59.731462,2025-01-01 07:45:03.355843,0 days 00:00:03.624381,2,100,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
518,518,0.8221642764015646,2025-01-01 07:45:03.356341,2025-01-01 07:45:07.013769,0 days 00:00:03.657428,2,85,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
519,519,0.8868318122555411,2025-01-01 07:45:07.014253,2025-01-01 07:45:10.656979,0 days 00:00:03.642726,2,100,135.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.8696969696969696,2025-01-01 07:45:10.657439,2025-01-01 07:45:13.531342,0 days 00:00:02.873903,1,100,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
521,521,0.8548009367681498,2025-01-01 07:45:13.531815,2025-01-01 07:45:17.164472,0 days 00:00:03.632657,2,100,140.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
522,522,0.8214192196910186,2025-01-01 07:45:17.164965,2025-01-01 07:45:20.822961,0 days 00:00:03.657996,2,90,130.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
523,523,0.8371848739495797,2025-01-01 07:45:20.823436,2025-01-01 07:45:24.473139,0 days 00:00:03.649703,2,90,130.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
524,524,0.8593406593406594,2025-01-01 07:45:24.473622,2025-01-01 07:45:27.257268,0 days 00:00:02.783646,1,95,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
525,525,0.8126984126984127,2025-01-01 07:45:27.257726,2025-01-01 07:45:31.359223,0 days 00:00:04.101497,2,105,130.0,,,,,,,,,,,,,,,,,,,4,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
526,526,0.87042842215256,2025-01-01 07:45:31.359707,2025-01-01 07:45:34.770717,0 days 00:00:03.411010,2,95,135.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
527,527,0.8570621468926554,2025-01-01 07:45:34.771189,2025-01-01 07:45:37.819543,0 days 00:00:03.048354,1,100,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
528,528,0.0,2025-01-01 07:45:37.820000,2025-01-01 07:45:48.500104,0 days 00:00:10.680104,18,105,135.0,130.0,85.0,145.0,115.0,30.0,40.0,65.0,140.0,,,160.0,85.0,75.0,95.0,130.0,130.0,60.0,5.0,2,2.0,3.0,6.0,3.0,2.0,4.0,2.0,5.0,3.0,,,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,COMPLETE
529,529,0.0,2025-01-01 07:45:48.501040,2025-01-01 07:45:53.520099,0 days 00:00:05.019059,9,100,125.0,,,,,,,,,,,200.0,50.0,120.0,75.0,65.0,65.0,40.0,,2,2.0,,,,,,,,,,,3.0,6.0,4.0,2.0,6.0,2.0,3.0,,COMPLETE
530,530,0.0,2025-01-01 07:45:53.520756,2025-01-01 07:46:02.619263,0 days 00:00:09.098507,15,110,115.0,115.0,155.0,175.0,170.0,80.0,,,,,,150.0,195.0,165.0,50.0,170.0,155.0,135.0,185.0,2,2.0,4.0,3.0,5.0,4.0,3.0,,,,,,3.0,3.0,5.0,6.0,4.0,6.0,4.0,3.0,COMPLETE
531,531,0.8708333333333333,2025-01-01 07:46:02.620104,2025-01-01 07:46:06.504498,0 days 00:00:03.884394,2,110,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
532,532,0.8445623342175066,2025-01-01 07:46:06.504986,2025-01-01 07:46:11.120019,0 days 00:00:04.615033,3,105,130.0,,,,,,,,,,,195.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
533,533,0.8870673952641166,2025-01-01 07:46:11.120530,2025-01-01 07:46:14.735763,0 days 00:00:03.615233,2,95,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
534,534,0.9191655801825294,2025-01-01 07:46:14.736267,2025-01-01 07:46:17.973464,0 days 00:00:03.237197,2,90,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
535,535,0.7902680197762164,2025-01-01 07:46:17.973952,2025-01-01 07:46:21.597264,0 days 00:00:03.623312,2,90,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
536,536,0.8708333333333333,2025-01-01 07:46:21.597752,2025-01-01 07:46:26.144608,0 days 00:00:04.546856,3,85,115.0,,,,,,,,,,,170.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
537,537,0.8398724082934609,2025-01-01 07:46:26.145106,2025-01-01 07:46:29.076566,0 days 00:00:02.931460,1,85,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
538,538,0.8064516129032258,2025-01-01 07:46:29.077025,2025-01-01 07:46:34.383933,0 days 00:00:05.306908,3,95,125.0,,,,,,,,,,,135.0,,,,,,,,2,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
539,539,0.8870673952641166,2025-01-01 07:46:34.384447,2025-01-01 07:46:37.996973,0 days 00:00:03.612526,2,90,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
540,540,0.8708333333333333,2025-01-01 07:46:37.997449,2025-01-01 07:46:41.629347,0 days 00:00:03.631898,2,90,120.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
541,541,0.8286546610169492,2025-01-01 07:46:41.629831,2025-01-01 07:46:45.265365,0 days 00:00:03.635534,2,80,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
542,542,0.0,2025-01-01 07:46:45.265869,2025-01-01 07:46:49.903854,0 days 00:00:04.637985,8,90,130.0,,,,,,,,,,,175.0,175.0,95.0,10.0,100.0,175.0,,,5,2.0,,,,,,,,,,,2.0,5.0,6.0,5.0,2.0,3.0,,,COMPLETE
543,543,0.8709677419354839,2025-01-01 07:46:49.904671,2025-01-01 07:46:53.883739,0 days 00:00:03.979068,3,95,115.0,,,,,,,,,,,160.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
544,544,0.7641459545214172,2025-01-01 07:46:53.884232,2025-01-01 07:46:57.645105,0 days 00:00:03.760873,2,90,120.0,,,,,,,,,,,,,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
545,545,0.0,2025-01-01 07:46:57.645594,2025-01-01 07:47:04.165016,0 days 00:00:06.519422,12,85,135.0,20.0,130.0,,,,,,,,,185.0,185.0,25.0,160.0,140.0,90.0,160.0,150.0,2,2.0,2.0,5.0,,,,,,,,,3.0,4.0,2.0,4.0,4.0,5.0,6.0,2.0,COMPLETE
546,546,0.7503703703703704,2025-01-01 07:47:04.165763,2025-01-01 07:47:06.942632,0 days 00:00:02.776869,1,95,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
