,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
429,429,0.8125,2025-01-05 14:01:31.512260,2025-01-05 14:01:35.846828,0 days 00:00:04.334568,3,1,5.0,,,,,,,,,,,4.0,,,,,,,,50,55.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
430,430,0.8884803921568627,2025-01-05 14:01:35.847227,2025-01-05 14:01:38.763209,0 days 00:00:02.915982,2,1,5.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
431,431,0.767156862745098,2025-01-05 14:01:38.763573,2025-01-05 14:01:42.404169,0 days 00:00:03.640596,1,2,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
432,432,0.0,2025-01-05 14:01:42.404510,2025-01-05 14:02:13.263410,0 days 00:00:30.858900,19,1,5.0,3.0,6.0,6.0,13.0,15.0,12.0,11.0,1.0,1.0,,9.0,9.0,12.0,3.0,14.0,1.0,3.0,6.0,50,60.0,10.0,20.0,25.0,5.0,30.0,40.0,45.0,20.0,30.0,,5.0,5.0,35.0,15.0,5.0,20.0,50.0,25.0,COMPLETE
433,433,0.5720502901353965,2025-01-05 14:02:13.264183,2025-01-05 14:02:17.436794,0 days 00:00:04.172611,3,1,5.0,,,,,,,,,,,10.0,,,,,,,,55,60.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
434,434,0.8594941790445605,2025-01-05 14:02:17.437200,2025-01-05 14:02:21.037578,0 days 00:00:03.600378,2,1,3.0,,,,,,,,,,,,,,,,,,,45,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
435,435,0.8193496587715776,2025-01-05 14:02:21.038087,2025-01-05 14:02:24.572532,0 days 00:00:03.534445,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
436,436,0.8884803921568627,2025-01-05 14:02:24.572999,2025-01-05 14:02:28.321986,0 days 00:00:03.748987,2,2,3.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.6039947894051237,2025-01-05 14:02:28.322369,2025-01-05 14:02:32.840478,0 days 00:00:04.518109,3,1,4.0,,,,,,,,,,,15.0,,,,,,,,55,60.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
438,438,0.28095238095238095,2025-01-05 14:02:32.840868,2025-01-05 14:02:41.975084,0 days 00:00:09.134216,9,1,5.0,,,,,,,,,,,6.0,8.0,14.0,12.0,5.0,14.0,2.0,,50,55.0,,,,,,,,,,,20.0,30.0,25.0,40.0,40.0,55.0,55.0,,COMPLETE
439,439,0.8599439775910365,2025-01-05 14:02:41.975606,2025-01-05 14:02:45.547665,0 days 00:00:03.572059,2,1,4.0,,,,,,,,,,,,,,,,,,,45,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
440,440,0.8594941790445605,2025-01-05 14:02:45.548045,2025-01-05 14:02:49.290520,0 days 00:00:03.742475,2,2,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.15384615384615385,2025-01-05 14:02:49.290890,2025-01-05 14:02:51.986464,0 days 00:00:02.695574,12,6,5.0,13.0,2.0,,,,,,,,,11.0,4.0,8.0,4.0,11.0,8.0,11.0,1.0,50,55.0,55.0,45.0,,,,,,,,,35.0,45.0,30.0,25.0,20.0,5.0,45.0,60.0,COMPLETE
442,442,0.830181245074862,2025-01-05 14:02:51.987037,2025-01-05 14:02:56.078662,0 days 00:00:04.091625,3,1,3.0,,,,,,,,,,,6.0,,,,,,,,50,60.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
443,443,0.7937710437710437,2025-01-05 14:02:56.079060,2025-01-05 14:02:59.219292,0 days 00:00:03.140232,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
444,444,0.5607843137254902,2025-01-05 14:02:59.219642,2025-01-05 14:03:04.087946,0 days 00:00:04.868304,4,1,4.0,,,,,,,,,,,1.0,13.0,,,,,,,50,15.0,,,,,,,,,,,60.0,10.0,,,,,,,COMPLETE
445,445,0.8685714285714285,2025-01-05 14:03:04.088378,2025-01-05 14:03:07.507487,0 days 00:00:03.419109,2,1,4.0,,,,,,,,,,,,,,,,,,,55,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
446,446,0.681159420289855,2025-01-05 14:03:07.507856,2025-01-05 14:03:11.503782,0 days 00:00:03.995926,3,2,5.0,,,,,,,,,,,4.0,,,,,,,,10,55.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
447,447,0.8996386993175431,2025-01-05 14:03:11.504179,2025-01-05 14:03:14.826687,0 days 00:00:03.322508,2,1,4.0,,,,,,,,,,,,,,,,,,,45,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
448,448,0.8437137330754352,2025-01-05 14:03:14.827066,2025-01-05 14:03:17.797326,0 days 00:00:02.970260,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
449,449,0.8983333333333333,2025-01-05 14:03:17.797678,2025-01-05 14:03:21.162781,0 days 00:00:03.365103,2,1,5.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
450,450,0.29375,2025-01-05 14:03:21.163166,2025-01-05 14:03:35.249857,0 days 00:00:14.086691,7,2,4.0,,,,,,,,,,,5.0,11.0,1.0,2.0,9.0,,,,55,20.0,,,,,,,,,,,15.0,25.0,50.0,50.0,45.0,,,,COMPLETE
451,451,0.9083469721767594,2025-01-05 14:03:35.250363,2025-01-05 14:03:39.015696,0 days 00:00:03.765333,3,1,4.0,,,,,,,,,,,4.0,,,,,,,,35,55.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
452,452,0.9089795918367347,2025-01-05 14:03:39.016103,2025-01-05 14:03:42.395611,0 days 00:00:03.379508,2,1,3.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
453,453,0.8884803921568627,2025-01-05 14:03:42.395984,2025-01-05 14:03:46.026622,0 days 00:00:03.630638,2,1,3.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
454,454,0.7469733656174334,2025-01-05 14:03:46.026997,2025-01-05 14:03:47.721718,0 days 00:00:01.694721,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
455,455,0.3484848484848485,2025-01-05 14:03:47.722069,2025-01-05 14:03:54.068847,0 days 00:00:06.346778,10,2,5.0,,,,,,,,,,,7.0,3.0,10.0,1.0,4.0,11.0,12.0,10.0,15,20.0,,,,,,,,,,,35.0,35.0,40.0,30.0,30.0,60.0,15.0,40.0,COMPLETE
456,456,0.84,2025-01-05 14:03:54.069391,2025-01-05 14:03:58.440442,0 days 00:00:04.371051,3,1,4.0,,,,,,,,,,,1.0,,,,,,,,60,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
457,457,0.7875307629204267,2025-01-05 14:03:58.440840,2025-01-05 14:04:02.208955,0 days 00:00:03.768115,2,5,4.0,,,,,,,,,,,,,,,,,,,20,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
458,458,0.8273322422258592,2025-01-05 14:04:02.209486,2025-01-05 14:04:05.559545,0 days 00:00:03.350059,2,1,6.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.42206828302820387,2025-01-05 14:04:05.560043,2025-01-05 14:04:17.871438,0 days 00:00:12.311395,6,1,3.0,,,,,,,,,,,3.0,7.0,6.0,10.0,,,,,30,15.0,,,,,,,,,,,30.0,50.0,5.0,60.0,,,,,COMPLETE
460,460,0.8574999999999999,2025-01-05 14:04:17.871934,2025-01-05 14:04:22.229547,0 days 00:00:04.357613,3,1,4.0,,,,,,,,,,,1.0,,,,,,,,45,5.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
461,461,0.7596153846153846,2025-01-05 14:04:22.229949,2025-01-05 14:04:25.027184,0 days 00:00:02.797235,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.8535947712418301,2025-01-05 14:04:25.027532,2025-01-05 14:04:28.618811,0 days 00:00:03.591279,2,1,5.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
463,463,0.8666666666666667,2025-01-05 14:04:28.619196,2025-01-05 14:04:31.926279,0 days 00:00:03.307083,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
464,464,0.7623931623931623,2025-01-05 14:04:31.926654,2025-01-05 14:04:35.768491,0 days 00:00:03.841837,3,2,5.0,,,,,,,,,,,3.0,,,,,,,,20,55.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
465,465,0.8792270531400965,2025-01-05 14:04:35.768889,2025-01-05 14:04:42.475558,0 days 00:00:06.706669,2,12,4.0,,,,,,,,,,,,,,,,,,,40,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
466,466,0.7647969052224372,2025-01-05 14:04:42.475954,2025-01-05 14:04:45.549105,0 days 00:00:03.073151,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
467,467,0.7629787234042553,2025-01-05 14:04:45.549465,2025-01-05 14:04:49.589981,0 days 00:00:04.040516,3,1,6.0,,,,,,,,,,,4.0,,,,,,,,50,60.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
468,468,0.8876127973748975,2025-01-05 14:04:49.590392,2025-01-05 14:04:52.661318,0 days 00:00:03.070926,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.3693181818181818,2025-01-05 14:04:52.661692,2025-01-05 14:05:01.263830,0 days 00:00:08.602138,4,1,3.0,,,,,,,,,,,5.0,10.0,,,,,,,50,55.0,,,,,,,,,,,5.0,40.0,,,,,,,COMPLETE
470,470,0.8996386993175431,2025-01-05 14:05:01.264511,2025-01-05 14:05:04.816774,0 days 00:00:03.552263,2,2,4.0,,,,,,,,,,,,,,,,,,,15,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
471,471,0.5310310310310311,2025-01-05 14:05:04.817190,2025-01-05 14:05:08.961871,0 days 00:00:04.144681,3,1,5.0,,,,,,,,,,,13.0,,,,,,,,45,15.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
472,472,0.8181818181818181,2025-01-05 14:05:08.962421,2025-01-05 14:05:11.913835,0 days 00:00:02.951414,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
473,473,0.8999599839935974,2025-01-05 14:05:11.914195,2025-01-05 14:05:15.498829,0 days 00:00:03.584634,2,1,4.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
474,474,0.8117647058823529,2025-01-05 14:05:15.499211,2025-01-05 14:05:19.511160,0 days 00:00:04.011949,3,2,3.0,,,,,,,,,,,8.0,,,,,,,,10,55.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
475,475,0.8571428571428571,2025-01-05 14:05:19.511549,2025-01-05 14:05:22.835151,0 days 00:00:03.323602,2,1,5.0,,,,,,,,,,,,,,,,,,,15,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
476,476,0.8181818181818181,2025-01-05 14:05:22.835520,2025-01-05 14:05:25.610113,0 days 00:00:02.774593,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
477,477,0.6733333333333333,2025-01-05 14:05:25.610460,2025-01-05 14:05:30.206785,0 days 00:00:04.596325,4,1,4.0,,,,,,,,,,,1.0,14.0,,,,,,,50,20.0,,,,,,,,,,,30.0,60.0,,,,,,,COMPLETE
478,478,0.8798076923076923,2025-01-05 14:05:30.207210,2025-01-05 14:05:34.131151,0 days 00:00:03.923941,2,2,4.0,,,,,,,,,,,,,,,,,,,60,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
479,479,0.831764705882353,2025-01-05 14:05:34.131525,2025-01-05 14:05:36.997701,0 days 00:00:02.866176,2,1,5.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
480,480,0.7777284826974268,2025-01-05 14:05:36.998082,2025-01-05 14:05:40.898589,0 days 00:00:03.900507,3,1,3.0,,,,,,,,,,,12.0,,,,,,,,50,55.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
481,481,0.92,2025-01-05 14:05:40.899117,2025-01-05 14:05:44.329639,0 days 00:00:03.430522,2,1,4.0,,,,,,,,,,,,,,,,,,,55,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
482,482,0.8889795918367347,2025-01-05 14:05:44.330136,2025-01-05 14:05:47.260290,0 days 00:00:02.930154,2,1,4.0,,,,,,,,,,,,,,,,,,,55,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
483,483,0.7765679442508711,2025-01-05 14:05:47.260784,2025-01-05 14:05:56.504555,0 days 00:00:09.243771,1,13,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
484,484,0.8480392156862746,2025-01-05 14:05:56.504941,2025-01-05 14:06:00.943207,0 days 00:00:04.438266,3,2,4.0,,,,,,,,,,,3.0,,,,,,,,55,60.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
485,485,0.8876127973748975,2025-01-05 14:06:00.943678,2025-01-05 14:06:04.402976,0 days 00:00:03.459298,2,1,4.0,,,,,,,,,,,,,,,,,,,60,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
486,486,0.8599439775910365,2025-01-05 14:06:04.403377,2025-01-05 14:06:08.783120,0 days 00:00:04.379743,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,55,60.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
487,487,0.5423167848699764,2025-01-05 14:06:08.783535,2025-01-05 14:06:15.211735,0 days 00:00:06.428200,5,1,3.0,,,,,,,,,,,1.0,5.0,15.0,,,,,,55,60.0,,,,,,,,,,,35.0,20.0,60.0,,,,,,COMPLETE
488,488,0.8599439775910365,2025-01-05 14:06:15.212202,2025-01-05 14:06:18.899559,0 days 00:00:03.687357,2,1,4.0,,,,,,,,,,,,,,,,,,,60,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
489,489,0.7987117552334944,2025-01-05 14:06:18.899944,2025-01-05 14:06:21.508631,0 days 00:00:02.608687,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
490,490,0.8181818181818181,2025-01-05 14:06:21.508984,2025-01-05 14:06:25.233669,0 days 00:00:03.724685,2,2,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
491,491,0.8470057424118129,2025-01-05 14:06:25.234052,2025-01-05 14:06:29.345201,0 days 00:00:04.111149,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,55,60.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
492,492,0.8273322422258592,2025-01-05 14:06:29.345598,2025-01-05 14:06:33.032408,0 days 00:00:03.686810,2,2,3.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
493,493,0.8212747631352282,2025-01-05 14:06:33.032782,2025-01-05 14:06:35.974961,0 days 00:00:02.942179,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
494,494,0.8792270531400965,2025-01-05 14:06:35.975331,2025-01-05 14:06:39.390731,0 days 00:00:03.415400,2,1,4.0,,,,,,,,,,,,,,,,,,,55,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
495,495,0.791304347826087,2025-01-05 14:06:39.391114,2025-01-05 14:06:43.507187,0 days 00:00:04.116073,3,1,4.0,,,,,,,,,,,4.0,,,,,,,,50,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
496,496,0.17037037037037037,2025-01-05 14:06:43.507591,2025-01-05 14:06:47.297090,0 days 00:00:03.789499,11,2,4.0,6.0,,,,,,,,,,7.0,6.0,13.0,8.0,15.0,5.0,9.0,3.0,45,55.0,45.0,,,,,,,,,,45.0,30.0,45.0,35.0,60.0,35.0,35.0,10.0,COMPLETE
497,497,0.9083469721767594,2025-01-05 14:06:47.297658,2025-01-05 14:06:50.705831,0 days 00:00:03.408173,2,1,3.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
498,498,0.7915752523036419,2025-01-05 14:06:50.706221,2025-01-05 14:06:53.826105,0 days 00:00:03.119884,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
499,499,0.4891304347826087,2025-01-05 14:06:53.826459,2025-01-05 14:06:57.546970,0 days 00:00:03.720511,3,1,4.0,,,,,,,,,,,11.0,,,,,,,,50,15.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
500,500,0.92,2025-01-05 14:06:57.547376,2025-01-05 14:07:01.173131,0 days 00:00:03.625755,2,1,4.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
501,501,0.8470057424118129,2025-01-05 14:07:01.173584,2025-01-05 14:07:04.550380,0 days 00:00:03.376796,2,1,4.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
502,502,0.4962121212121212,2025-01-05 14:07:04.550771,2025-01-05 14:07:09.100827,0 days 00:00:04.550056,3,2,3.0,,,,,,,,,,,14.0,,,,,,,,60,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
503,503,0.88,2025-01-05 14:07:09.101244,2025-01-05 14:07:12.496720,0 days 00:00:03.395476,2,1,4.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
504,504,0.7609819121447028,2025-01-05 14:07:12.497106,2025-01-05 14:07:15.717197,0 days 00:00:03.220091,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
505,505,0.46927914852443153,2025-01-05 14:07:15.717556,2025-01-05 14:07:20.829469,0 days 00:00:05.111913,4,1,4.0,,,,,,,,,,,2.0,15.0,,,,,,,60,20.0,,,,,,,,,,,40.0,25.0,,,,,,,COMPLETE
506,506,0.797077922077922,2025-01-05 14:07:20.830033,2025-01-05 14:07:23.887254,0 days 00:00:03.057221,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
507,507,0.7227272727272727,2025-01-05 14:07:23.887729,2025-01-05 14:07:27.997970,0 days 00:00:04.110241,3,1,12.0,,,,,,,,,,,3.0,,,,,,,,60,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
508,508,0.8884803921568627,2025-01-05 14:07:27.998397,2025-01-05 14:07:31.823685,0 days 00:00:03.825288,2,2,3.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.0,2025-01-05 14:07:31.824078,2025-01-05 14:07:58.212465,0 days 00:00:26.388387,16,1,4.0,3.0,13.0,9.0,6.0,12.0,5.0,,,,,1.0,1.0,9.0,14.0,2.0,6.0,14.0,9.0,60,20.0,25.0,55.0,40.0,30.0,30.0,15.0,,,,,30.0,5.0,10.0,10.0,10.0,25.0,15.0,55.0,COMPLETE
510,510,0.8397435897435898,2025-01-05 14:07:58.213183,2025-01-05 14:08:01.615673,0 days 00:00:03.402490,2,1,4.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.5301587301587302,2025-01-05 14:08:01.616074,2025-01-05 14:08:07.709889,0 days 00:00:06.093815,3,4,4.0,,,,,,,,,,,6.0,,,,,,,,55,5.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
512,512,0.88,2025-01-05 14:08:07.710308,2025-01-05 14:08:10.235608,0 days 00:00:02.525300,2,1,3.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
513,513,0.7585139318885449,2025-01-05 14:08:10.235980,2025-01-05 14:08:13.094751,0 days 00:00:02.858771,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
514,514,0.7996794871794872,2025-01-05 14:08:13.095115,2025-01-05 14:08:16.446666,0 days 00:00:03.351551,2,1,4.0,,,,,,,,,,,,,,,,,,,15,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
515,515,0.8199279711884754,2025-01-05 14:08:16.447047,2025-01-05 14:08:20.010938,0 days 00:00:03.563891,3,1,4.0,,,,,,,,,,,3.0,,,,,,,,10,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
516,516,0.8770903010033444,2025-01-05 14:08:20.011343,2025-01-05 14:08:23.128257,0 days 00:00:03.116914,2,2,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
517,517,0.88,2025-01-05 14:08:23.128631,2025-01-05 14:08:26.446466,0 days 00:00:03.317835,2,1,4.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
518,518,0.8775,2025-01-05 14:08:26.446839,2025-01-05 14:08:30.736194,0 days 00:00:04.289355,3,1,3.0,,,,,,,,,,,10.0,,,,,,,,60,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
519,519,0.8163265306122449,2025-01-05 14:08:30.736595,2025-01-05 14:08:33.750766,0 days 00:00:03.014171,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.7525490196078432,2025-01-05 14:08:33.751125,2025-01-05 14:08:37.074710,0 days 00:00:03.323585,2,2,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
521,521,0.4444444444444444,2025-01-05 14:08:37.075093,2025-01-05 14:08:41.275792,0 days 00:00:04.200699,3,1,7.0,,,,,,,,,,,9.0,,,,,,,,10,20.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
522,522,0.8688725490196079,2025-01-05 14:08:41.276200,2025-01-05 14:08:46.334188,0 days 00:00:05.057988,4,1,3.0,,,,,,,,,,,1.0,2.0,,,,,,,20,55.0,,,,,,,,,,,30.0,15.0,,,,,,,COMPLETE
523,523,0.92,2025-01-05 14:08:46.334617,2025-01-05 14:08:49.624406,0 days 00:00:03.289789,2,1,4.0,,,,,,,,,,,,,,,,,,,5,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
524,524,0.88,2025-01-05 14:08:49.624790,2025-01-05 14:08:52.972202,0 days 00:00:03.347412,2,1,4.0,,,,,,,,,,,,,,,,,,,10,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
525,525,0.8996386993175431,2025-01-05 14:08:52.972581,2025-01-05 14:08:56.858806,0 days 00:00:03.886225,3,1,3.0,,,,,,,,,,,2.0,,,,,,,,5,30.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
526,526,0.7177382580939353,2025-01-05 14:08:56.859220,2025-01-05 14:08:59.972471,0 days 00:00:03.113251,1,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
527,527,0.8199279711884754,2025-01-05 14:08:59.972829,2025-01-05 14:09:03.333293,0 days 00:00:03.360464,2,1,4.0,,,,,,,,,,,,,,,,,,,5,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
528,528,0.7124735729386893,2025-01-05 14:09:03.333754,2025-01-05 14:09:06.794147,0 days 00:00:03.460393,2,1,10.0,,,,,,,,,,,,,,,,,,,5,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
529,529,0.6989160979526294,2025-01-05 14:09:06.794687,2025-01-05 14:09:10.762062,0 days 00:00:03.967375,3,2,4.0,,,,,,,,,,,5.0,,,,,,,,5,25.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
530,530,0.9198717948717949,2025-01-05 14:09:10.762601,2025-01-05 14:09:14.303232,0 days 00:00:03.540631,2,1,2.0,,,,,,,,,,,,,,,,,,,10,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
531,531,0.8260120585701981,2025-01-05 14:09:14.303629,2025-01-05 14:09:17.411768,0 days 00:00:03.108139,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
532,532,0.81438127090301,2025-01-05 14:09:17.412144,2025-01-05 14:09:21.001830,0 days 00:00:03.589686,2,1,6.0,,,,,,,,,,,,,,,,,,,10,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
533,533,0.7166257166257166,2025-01-05 14:09:21.002223,2025-01-05 14:09:24.212840,0 days 00:00:03.210617,1,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
534,534,0.8074074074074074,2025-01-05 14:09:24.213212,2025-01-05 14:09:27.414441,0 days 00:00:03.201229,2,2,5.0,,,,,,,,,,,,,,,,,,,5,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
535,535,0.6060606060606061,2025-01-05 14:09:27.414824,2025-01-05 14:09:30.307215,0 days 00:00:02.892391,1,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
536,536,0.4282103134479272,2025-01-05 14:09:30.307573,2025-01-05 14:09:39.139128,0 days 00:00:08.831555,5,1,4.0,,,,,,,,,,,6.0,13.0,2.0,,,,,,10,20.0,,,,,,,,,,,55.0,45.0,15.0,,,,,,COMPLETE
537,537,0.8281632653061224,2025-01-05 14:09:39.139596,2025-01-05 14:09:42.669345,0 days 00:00:03.529749,2,1,4.0,,,,,,,,,,,,,,,,,,,10,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
538,538,0.8999599839935974,2025-01-05 14:09:42.669734,2025-01-05 14:09:46.273049,0 days 00:00:03.603315,2,1,2.0,,,,,,,,,,,,,,,,,,,5,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
539,539,0.714221824686941,2025-01-05 14:09:46.273441,2025-01-05 14:09:49.873218,0 days 00:00:03.599777,1,6,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
540,540,0.8039965986394557,2025-01-05 14:09:49.873585,2025-01-05 14:09:53.008726,0 days 00:00:03.135141,2,2,1.0,,,,,,,,,,,,,,,,,,,10,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
541,541,0.8599439775910365,2025-01-05 14:09:53.009110,2025-01-05 14:09:56.337066,0 days 00:00:03.327956,2,1,4.0,,,,,,,,,,,,,,,,,,,20,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
542,542,0.8666666666666667,2025-01-05 14:09:56.337448,2025-01-05 14:09:59.466483,0 days 00:00:03.129035,2,1,1.0,,,,,,,,,,,,,,,,,,,5,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
